longitude,latitude,altitude
15.791814,40.577223,832.0
15.791814,40.577223,832.0
15.79172,40.577198,832.0
15.791644,40.577142,832.0
15.791633,40.577089,832.0
15.791685,40.576514,832.0
15.791658,40.576056,832.0
15.79173,40.575817,832.0
15.792007,40.575263,832.0
15.79201,40.575198,832.0
15.791954,40.575158,832.0
15.791447,40.575068,833.0
15.791372,40.575092,833.4
15.79134,40.575135,833.8
15.79123,40.575506,835.4
15.7908,40.576349,835.7
15.790476,40.576694,832.5
15.790183,40.576973,829.8
15.789862,40.577058,828.5
15.789805,40.577156,828.1
15.789824,40.577278,827.8
15.789803,40.577449,827.6
15.789701,40.577574,827.8
15.789543,40.577684,828.2
15.789288,40.577775,829.3
15.78912,40.577854,829.9
15.78903,40.577955,830.5
15.789046,40.578095,831.1
15.789226,40.578429,834.2
15.78944,40.578904,837.9
15.789432,40.579045,837.9
15.789365,40.579336,836.5
15.788906,40.580085,825.0
15.788756,40.580226,822.1
15.788604,40.580292,820.7
15.788249,40.580301,818.0
15.78806,40.580244,816.7
15.787615,40.579859,812.5
15.787538,40.579844,812.0
15.787458,40.579867,811.5
15.787396,40.579944,811.1
15.787398,40.58002,810.8
15.787435,40.58011,810.5
15.787726,40.580589,809.7
15.787725,40.580701,809.7
15.787561,40.580783,809.7
15.78746,40.580778,809.6
15.787389,40.580748,809.6
15.785282,40.578671,835.2
15.784568,40.578634,842.5
15.784383,40.578582,843.6
15.784302,40.578544,844.5
15.784251,40.578437,845.5
15.784254,40.578356,846.3
15.784321,40.578276,847.1
15.784693,40.577937,849.5
15.784814,40.577718,850.3
15.784322,40.577107,851.6
15.784162,40.576828,853.4
15.784061,40.576565,856.0
15.784044,40.576489,857.1
15.783996,40.576271,859.5
15.783944,40.576019,861.9
15.78391,40.575952,863.1
15.783805,40.575853,864.2
15.783634,40.575795,865.4
15.78348,40.575765,866.5
15.782858,40.575649,872.6
15.781615,40.575437,876.3
15.781369,40.575726,876.6
15.781295,40.575838,876.7
15.781171,40.576023,876.9
15.781165,40.576032,876.9
15.781115,40.576108,877.0
15.780868,40.576058,876.5
15.780769,40.576039,876.0
15.78072,40.576031,875.5
15.780578,40.576009,875.0
15.779889,40.575841,872.0
15.779661,40.575771,871.0
15.779482,40.575706,870.5
15.779297,40.575603,870.0
15.779069,40.575453,869.0
15.779014,40.575422,867.8
15.778976,40.575409,866.3
15.778941,40.575402,864.8
15.778876,40.5754,863.5
15.778871,40.57539,862.3
15.7788,40.575336,861.3
15.778711,40.575315,860.3
15.778605,40.575315,859.3
15.778508,40.575342,858.3
15.77832,40.575518,856.3
15.778107,40.575701,854.3
15.777992,40.575809,853.0
15.777279,40.576977,838.0
15.777164,40.577166,836.0
15.777103,40.577247,834.9
15.777024,40.577301,833.8
15.776942,40.577324,832.1
15.776882,40.577341,830.8
15.776722,40.577347,829.5
15.776562,40.577322,828.2
15.776486,40.577289,827.0
15.77603,40.577091,822.5
15.776009,40.577082,821.5
15.775922,40.577044,820.6
15.775795,40.577031,819.6
15.775737,40.577035,818.8
15.77488,40.577091,813.4
15.77478,40.577119,813.0
15.774667,40.57715,812.5
15.774374,40.577253,811.6
15.773979,40.577362,810.3
15.773849,40.577398,809.8
15.773624,40.577402,809.4
15.773585,40.577403,808.7
15.773379,40.577361,808.1
15.773156,40.577289,806.7
15.772863,40.577056,804.8
15.772751,40.576897,803.5
15.77268,40.576698,802.3
15.77264,40.576508,801.8
15.772628,40.576425,801.4
15.772612,40.576318,800.9
15.772594,40.576199,800.5
15.772581,40.576115,800.0
15.772538,40.576026,799.6
15.772492,40.57598,799.1
15.772431,40.575932,798.7
15.77235,40.575905,798.4
15.772318,40.575898,798.1
15.772243,40.575883,797.9
15.772093,40.575905,797.7
15.772047,40.57591,797.4
15.771489,40.57597,796.7
15.771238,40.575994,796.4
15.771131,40.575998,796.2
15.770874,40.576005,795.4
15.770571,40.576092,794.5
15.770489,40.576121,793.8
15.770375,40.576161,793.0
15.770172,40.576233,792.3
15.770002,40.5763,791.5
15.769852,40.576314,790.8
15.769692,40.576294,790.0
15.769558,40.576235,789.3
15.768932,40.575585,783.3
15.768793,40.575448,782.5
15.768633,40.575289,781.3
15.768318,40.574943,779.1
15.768275,40.574803,778.7
15.768239,40.574522,777.7
15.76823,40.574366,777.5
15.768226,40.574267,777.2
15.768236,40.5739,776.2
15.768126,40.573865,776.0
15.767936,40.573847,775.7
15.766793,40.573803,775.6
15.765914,40.573828,775.2
15.76414,40.573986,772.4
15.764089,40.573991,772.2
15.763066,40.574054,771.3
15.762772,40.573991,771.1
15.761781,40.573743,770.4
15.76152,40.573683,770.2
15.761404,40.573658,770.1
15.761078,40.573634,769.9
15.760767,40.573644,769.8
15.760608,40.57363,769.7
15.760059,40.573403,769.4
15.759787,40.573324,769.4
15.759042,40.573165,769.5
15.758588,40.573095,769.6
15.758264,40.573075,769.7
15.75736,40.572932,770.0
15.75679,40.572809,770.3
15.756685,40.572769,770.5
15.75618,40.572513,771.4
15.75606,40.572434,771.6
15.755382,40.572048,773.2
15.754716,40.571593,774.5
15.754262,40.571423,774.8
15.752102,40.570814,776.4
15.75106,40.570598,778.8
15.749472,40.570103,784.7
15.749399,40.570085,785.2
15.749356,40.570103,785.6
15.749323,40.570142,786.0
15.749004,40.57063,788.0
15.748994,40.570595,788.2
15.749009,40.570507,788.5
15.749721,40.569,790.0
15.749769,40.568935,790.0
15.749941,40.5687,789.8
15.750071,40.568383,789.6
15.750138,40.567869,789.3
15.750134,40.567071,789.4
15.750077,40.566838,789.5
15.749369,40.562994,796.5
15.749281,40.562457,797.3
15.749242,40.562339,797.5
15.748771,40.559654,801.8
15.748596,40.558794,802.5
15.748506,40.558255,802.8
15.748483,40.558095,803.2
15.748315,40.55724,807.0
15.748304,40.557166,807.4
15.748291,40.557094,807.8
15.748342,40.557036,808.7
15.748751,40.556892,811.8
15.748863,40.556823,812.9
15.749129,40.556475,816.6
15.749359,40.556369,817.9
15.749472,40.556281,818.5
15.749552,40.556184,819.2
15.749569,40.556103,819.8
15.749558,40.55603,820.6
15.749516,40.555994,821.3
15.749405,40.555981,822.1
15.749209,40.55601,822.9
15.748552,40.556162,825.2
15.748409,40.556151,825.4
15.748313,40.556106,825.6
15.748222,40.556032,825.8
15.748176,40.555936,826.0
15.748166,40.555802,826.2
15.748181,40.555751,826.4
15.748317,40.555592,827.1
15.748501,40.555455,827.8
15.748616,40.555348,828.2
15.748767,40.55512,828.8
15.748783,40.555048,829.2
15.748758,40.554983,829.5
15.748682,40.554923,829.9
15.748614,40.554907,830.3
15.7485,40.554909,830.6
15.747934,40.555095,832.6
15.747763,40.555114,833.0
15.747659,40.55511,833.3
15.747566,40.555091,833.7
15.74731,40.555,834.5
15.74695,40.554737,836.2
15.746839,40.554673,836.6
15.746696,40.554625,837.1
15.746643,40.554595,837.7
15.746622,40.554553,838.3
15.746627,40.55449,838.9
15.746682,40.554453,839.5
15.746723,40.554445,840.0
15.746861,40.554455,840.6
15.747033,40.554498,841.1
15.747198,40.554514,841.6
15.747423,40.554478,842.1
15.747566,40.554407,842.6
15.747668,40.554336,843.1
15.747737,40.554263,843.5
15.74774,40.554097,843.9
15.747711,40.553915,844.6
15.747697,40.553784,845.8
15.747637,40.553393,850.4
15.747512,40.552836,855.7
15.747113,40.550686,874.1
15.746903,40.549366,881.9
15.746773,40.548709,886.1
15.746733,40.548671,886.8
15.746564,40.548561,887.6
15.746395,40.548538,888.3
15.746302,40.548557,888.9
15.746141,40.548633,889.6
15.746012,40.548674,890.3
15.745926,40.548666,890.9
15.745857,40.548646,891.5
15.745817,40.548609,892.1
15.745822,40.548544,893.3
15.74592,40.548435,894.5
15.746054,40.548236,897.1
15.746175,40.547872,902.4
15.746235,40.54777,903.6
15.74632,40.547686,904.7
15.746391,40.54764,905.8
15.746561,40.547573,906.9
15.746664,40.547504,907.9
15.746828,40.547247,911.3
15.746975,40.547137,912.4
15.747016,40.547079,913.5
15.74702,40.547032,914.7
15.746989,40.546992,915.8
15.746943,40.546975,916.4
15.746866,40.546969,916.9
15.746287,40.547031,918.0
15.74614,40.546989,918.1
15.746019,40.546895,918.1
15.745974,40.54682,918.2
15.745944,40.546731,918.5
15.745907,40.546556,918.7
15.745875,40.546238,919.6
15.745691,40.545806,920.9
15.745711,40.545725,921.2
15.745823,40.545686,922.7
15.745916,40.545697,923.5
15.746016,40.545751,924.4
15.74612,40.545928,926.4
15.746192,40.545979,927.4
15.746261,40.545983,928.5
15.746316,40.545969,929.6
15.746369,40.545936,930.7
15.746395,40.545871,931.6
15.746412,40.54566,933.7
15.746508,40.545554,934.7
15.746776,40.545423,936.7
15.746817,40.545333,937.6
15.746792,40.545276,938.6
15.746745,40.545208,939.5
15.746496,40.545023,941.3
15.746466,40.544984,941.0
15.746466,40.544904,941.3
15.746474,40.544876,941.8
15.746802,40.54446,943.9
15.74681,40.544365,944.2
15.746796,40.544341,944.4
15.746772,40.544317,944.7
15.746674,40.544293,944.8
15.746552,40.544322,945.0
15.746368,40.54442,945.2
15.746238,40.54444,945.4
15.746179,40.544432,945.6
15.746147,40.544421,945.8
15.746062,40.544367,946.0
15.746029,40.544257,946.2
15.746036,40.544232,946.5
15.746074,40.544188,947.6
15.746214,40.544027,949.5
15.746433,40.543649,953.4
15.746377,40.543567,954.6
15.74632,40.543544,955.7
15.746074,40.543556,957.9
15.745993,40.543538,958.9
15.745968,40.543516,960.0
15.745946,40.543488,961.4
15.745935,40.543417,962.8
15.74603,40.543337,964.2
15.74622,40.543245,965.6
15.746397,40.543207,967.0
15.746525,40.543151,968.4
15.746656,40.543025,969.8
15.746669,40.542945,970.3
15.746635,40.542888,970.9
15.746541,40.542827,971.4
15.746476,40.542826,971.9
15.746324,40.542855,972.4
15.74626,40.542854,972.8
15.746118,40.542809,973.1
15.745787,40.542487,974.3
15.745736,40.54242,974.6
15.745747,40.542309,975.0
15.745886,40.542031,975.0
15.745885,40.541965,976.7
15.745744,40.541599,983.8
15.745753,40.541516,985.7
15.745789,40.541461,987.6
15.745875,40.541423,989.5
15.745977,40.541444,991.3
15.746146,40.541539,993.1
15.746237,40.541547,995.0
15.746445,40.541524,996.9
15.746609,40.541503,998.8
15.746701,40.541482,1000.8
15.746744,40.541457,1002.7
15.746753,40.541403,1004.6
15.746715,40.541358,1006.4
15.746676,40.541334,1008.3
15.746237,40.54124,1012.1
15.745538,40.541001,1012.1
15.74438,40.540736,1010.3
15.744161,40.540656,1009.8
15.743757,40.540376,1009.3
15.743722,40.540338,1009.2
15.743721,40.540279,1009.2
15.743784,40.540243,1009.2
15.743899,40.540245,1009.2
15.744178,40.54048,1009.0
15.744305,40.54054,1008.9
15.744362,40.540538,1008.8
15.7444,40.540519,1008.7
15.744419,40.540476,1008.7
15.744404,40.540424,1008.7
15.744342,40.540351,1008.7
15.744251,40.540279,1008.8
15.743995,40.540094,1009.1
15.743905,40.540055,1009.2
15.743769,40.540032,1009.3
15.743672,40.540052,1009.4
15.743466,40.540179,1009.5
15.743382,40.540171,1009.5
15.743309,40.540117,1009.5
15.743316,40.540009,1009.7
15.743344,40.539962,1009.9
15.743519,40.539809,1010.6
15.743671,40.539745,1011.0
15.743989,40.539691,1011.9
15.744042,40.539668,1012.3
15.74406,40.539637,1012.8
15.744057,40.539598,1013.2
15.743979,40.539546,1013.5
15.743706,40.539522,1014.8
15.743644,40.539495,1015.6
15.743581,40.539442,1016.3
15.743558,40.539355,1017.1
15.743643,40.53906,1020.0
15.743642,40.539006,1021.0
15.743582,40.538917,1021.9
15.743443,40.538808,1022.9
15.743411,40.538685,1023.9
15.743506,40.538498,1026.1
15.743575,40.538277,1028.5
15.743634,40.53822,1029.8
15.743713,40.538209,1031.1
15.74378,40.538263,1032.3
15.743783,40.538309,1033.5
15.743695,40.538533,1034.9
15.743739,40.538589,1035.4
15.743784,40.538595,1035.8
15.743827,40.538578,1036.2
15.743855,40.538542,1036.5
15.743868,40.538424,1036.8
15.743941,40.538208,1037.2
15.743926,40.538135,1037.5
15.743867,40.537946,1037.7
15.743793,40.537848,1037.8
15.743707,40.537824,1037.9
15.74356,40.537837,1037.9
15.743487,40.537829,1037.9
15.743384,40.537742,1037.9
15.743265,40.537455,1038.3
15.743186,40.537371,1038.7
15.742862,40.537133,1040.8
15.742674,40.537066,1041.6
15.74246,40.536964,1043.4
15.742443,40.536903,1044.4
15.742526,40.536788,1045.3
15.742668,40.536724,1046.2
15.742762,40.536698,1047.0
15.742891,40.536625,1047.9
15.742979,40.536552,1048.7
15.743073,40.536331,1050.3
15.743096,40.536144,1051.8
15.74314,40.536079,1052.5
15.743202,40.535924,1053.2
15.743215,40.535761,1053.9
15.743112,40.535675,1054.5
15.743067,40.535669,1055.0
15.742913,40.535688,1055.4
15.742592,40.535763,1055.9
15.742514,40.535755,1056.1
15.742401,40.535675,1056.3
15.742096,40.53541,1056.6
15.742007,40.535365,1056.9
15.741868,40.535312,1058.4
15.741751,40.535226,1060.2
15.741716,40.535135,1061.9
15.741735,40.534284,1076.0
