longitude,latitude,altitude
16.481249,40.953978,490.8
16.483018,40.95197,490.7
16.483552,40.951503,490.5
16.484083,40.951149,490.2
16.485218,40.950506,489.0
16.486567,40.949718,488.4
16.488853,40.948524,487.6
16.490606,40.947516,485.6
16.49111,40.947191,484.8
16.491574,40.946746,484.1
16.492782,40.945673,481.8
16.493634,40.945123,480.2
16.495032,40.944227,478.9
16.496254,40.943416,478.4
16.496503,40.943117,478.5
16.496723,40.942766,478.7
16.497108,40.942045,479.2
16.497698,40.9411,480.2
16.498117,40.940548,481.0
16.498524,40.940154,481.5
16.49893,40.939823,481.6
16.499233,40.939568,481.6
16.499566,40.939367,481.6
16.499768,40.939169,481.7
16.499906,40.938975,481.8
16.500044,40.938665,481.8
16.500593,40.937171,482.1
16.500767,40.936509,482.2
16.501153,40.934727,484.6
16.501641,40.932723,485.7
16.501614,40.93243,485.6
16.501489,40.931778,485.4
16.501245,40.93086,485.5
16.50099,40.929899,485.7
16.500653,40.928525,484.8
16.500615,40.928178,484.4
16.500555,40.926712,481.5
16.500458,40.92638,480.8
16.500327,40.926027,479.8
16.500083,40.925609,478.8
16.499996,40.925392,478.4
16.499974,40.925229,478.2
16.500012,40.925066,478.1
16.500208,40.92461,477.2
16.500305,40.924279,476.7
16.500257,40.922693,470.8
16.50023,40.92241,469.2
16.500181,40.922193,468.3
16.499991,40.921824,466.7
16.499073,40.920488,462.3
16.49897,40.920211,461.5
16.498926,40.91995,461.0
16.498883,40.91938,459.4
16.498763,40.918625,457.4
16.498731,40.91812,456.1
16.498785,40.917745,455.1
16.498915,40.917512,454.6
16.499116,40.917273,453.8
16.499963,40.916697,451.4
16.500192,40.916442,450.7
16.500316,40.916095,449.6
16.500338,40.915796,448.8
16.500338,40.915416,447.8
16.50024,40.914889,446.5
16.499551,40.912722,440.5
16.499393,40.912163,439.0
16.499387,40.91207,438.6
16.499377,40.911907,438.2
16.499415,40.910946,435.2
16.499322,40.910012,433.6
16.499149,40.908611,432.3
16.499073,40.908057,431.6
16.498997,40.907655,431.3
16.498687,40.906987,431.1
16.498644,40.906759,431.1
16.498671,40.906623,431.1
16.498752,40.906504,431.1
16.498877,40.906379,431.1
16.501012,40.904924,431.0
16.501224,40.904789,430.9
16.502711,40.903848,432.4
16.503276,40.903484,434.3
16.5037,40.903104,435.5
16.504064,40.902621,435.9
16.504264,40.902203,435.2
16.504368,40.901698,433.7
16.504476,40.900655,429.5
16.50458,40.900112,427.6
16.504585,40.899754,427.0
16.50458,40.899308,426.3
16.50452,40.899009,425.9
16.504323,40.898398,425.2
16.50423,40.897993,424.8
16.504186,40.897693,424.5
16.50421,40.897272,423.9
16.504286,40.896767,423.2
16.50458,40.895968,421.6
16.504813,40.895441,420.5
16.505226,40.894752,419.1
16.505649,40.894182,418.1
16.505943,40.893704,417.6
16.506138,40.893215,417.3
16.506214,40.892905,417.2
16.506258,40.892618,417.2
16.506263,40.892172,417.1
16.50623,40.891526,416.5
16.506225,40.890901,415.5
16.506279,40.890532,414.7
16.506415,40.890266,414.1
16.506654,40.889984,413.5
16.506969,40.889712,413.0
16.507311,40.889468,412.7
16.507686,40.889283,412.4
16.507974,40.889093,412.1
16.508213,40.888865,411.9
16.508614,40.888251,411.2
16.509239,40.887013,409.3
16.509706,40.886486,408.3
16.510119,40.885987,407.8
16.510341,40.885623,407.8
16.51045,40.885313,408.0
16.510494,40.884938,408.4
16.510504,40.88452,408.9
16.510646,40.883624,409.3
16.510694,40.883076,408.4
16.51076,40.882706,407.6
16.510988,40.882294,406.4
16.511595,40.881436,404.0
16.511726,40.881251,403.6
16.512253,40.880078,402.0
16.512355,40.879842,401.8
16.512516,40.879469,401.4
16.512747,40.878932,401.1
16.512875,40.878724,400.9
16.51338,40.878252,400.3
16.513915,40.877822,399.7
16.515592,40.876367,397.7
16.517616,40.874766,395.6
16.517718,40.874663,395.5
16.518056,40.874319,395.2
16.51872,40.873506,394.9
16.521744,40.8701,392.0
16.522044,40.869731,391.6
16.522605,40.868966,391.1
16.527904,40.861839,393.7
16.528201,40.86144,393.8
16.528339,40.861252,393.9
16.530463,40.858557,398.3
16.532881,40.856144,403.6
16.532976,40.856049,403.8
16.533637,40.855378,406.3
16.534485,40.854241,409.6
16.535684,40.853036,412.7
16.536316,40.852535,414.0
16.538002,40.851199,417.1
16.53967,40.849995,420.5
16.540969,40.849057,420.7
16.541819,40.848443,420.1
16.542936,40.847696,420.3
16.543408,40.847303,420.1
16.545151,40.84555,420.8
16.545488,40.845213,421.3
16.545774,40.844924,421.7
16.548204,40.841596,425.3
16.549876,40.839299,430.7
16.550054,40.839054,431.4
16.550295,40.838817,431.9
16.550528,40.838587,432.3
16.550772,40.838329,432.7
16.550875,40.838291,432.7
16.551157,40.838276,432.9
16.551434,40.838264,433.0
16.551633,40.838257,433.0
16.551785,40.838252,433.0
16.551937,40.838227,433.0
16.5521,40.838184,432.9
16.552439,40.838086,432.8
16.552693,40.838041,432.7
16.552911,40.838027,432.6
16.553818,40.83798,432.3
16.554049,40.837933,431.9
16.554147,40.837895,431.6
16.554225,40.837844,431.3
16.554288,40.837769,431.0
16.554287,40.83757,430.5
16.554278,40.837507,430.2
16.554243,40.837501,430.0
16.554213,40.837486,429.7
16.554196,40.83747,429.5
16.554103,40.837431,429.4
16.553999,40.837404,429.3
16.553898,40.837394,429.3
16.553879,40.837401,429.3
16.553836,40.837402,429.3
16.553816,40.837397,429.3
16.553799,40.837388,429.4
16.553775,40.837361,429.5
16.553771,40.837345,429.8
16.553773,40.837329,430.1
16.55378,40.837314,430.5
16.553793,40.8373,431.0
16.553828,40.837193,431.5
16.553861,40.837116,432.0
16.55408,40.836375,434.4
16.55418,40.836056,434.2
16.554498,40.834921,433.3
16.554535,40.834787,433.6
16.556126,40.835676,435.2
