longitude,latitude,altitude
12.621833,42.657944,488.6
12.621903,42.658256,488.5
12.621928,42.6585,488.3
12.621978,42.658675,488.2
12.622147,42.658895,487.9
12.622249,42.659076,487.7
12.62234,42.659654,486.6
12.622601,42.660122,484.9
12.623074,42.660652,480.9
12.623062,42.660774,480.2
12.622863,42.661027,477.9
12.622854,42.661121,476.9
12.622772,42.661038,477.7
12.622739,42.660932,479.2
12.622645,42.660887,480.9
12.622561,42.660939,482.6
12.622468,42.661096,484.3
12.622337,42.661244,486.1
12.622164,42.661498,491.5
12.622048,42.661261,495.3
12.621562,42.661258,501.3
12.621347,42.661158,505.6
12.621123,42.661017,510.1
12.620913,42.660856,514.9
12.620833,42.660753,515.8
12.620848,42.66031,516.3
12.620805,42.660128,516.5
12.6206,42.659788,517.7
12.620474,42.659342,520.5
12.620425,42.6591,521.9
12.620439,42.658863,523.4
12.620482,42.658715,524.2
12.62046,42.6586,525.1
12.620414,42.658527,526.0
12.62022,42.658496,526.9
12.620177,42.658509,527.7
12.62006,42.658504,528.6
12.619912,42.658434,529.4
12.619752,42.658395,530.3
12.619568,42.658444,531.0
12.619126,42.65867,533.3
12.61897,42.65865,533.7
12.618843,42.658616,534.1
12.618684,42.658608,534.4
12.618556,42.658624,534.7
12.618344,42.658702,535.0
12.61822,42.658717,535.5
12.618079,42.658727,536.9
12.617962,42.658732,538.2
12.617934,42.658716,539.6
12.618075,42.658347,544.0
12.618217,42.658133,545.8
12.618337,42.658074,546.7
12.618489,42.658053,547.4
12.618578,42.657975,547.9
12.618603,42.657816,548.4
12.618606,42.657556,548.9
12.618815,42.657298,548.9
12.618846,42.657124,548.9
12.618779,42.656428,546.9
12.618737,42.656218,547.9
12.618749,42.6557,553.8
12.618719,42.655645,555.6
12.61866,42.655237,565.3
12.618565,42.655196,568.0
12.61854,42.65524,570.4
12.618454,42.6557,578.4
12.618361,42.655928,579.8
12.61828,42.656023,582.1
12.618313,42.655965,584.2
12.618386,42.65574,588.2
12.618379,42.655545,591.6
12.618241,42.655148,596.8
12.618154,42.654981,597.7
12.618084,42.654906,598.4
12.618085,42.654835,599.2
12.618291,42.654662,601.0
12.618425,42.654463,602.9
12.618635,42.654083,605.4
12.618693,42.653867,604.2
12.618922,42.65323,599.8
12.619116,42.653041,598.7
12.61955,42.652366,596.6
12.619633,42.652262,596.6
12.619908,42.652054,596.5
12.620018,42.651934,596.5
12.620174,42.651769,597.2
12.620427,42.651654,597.8
12.620525,42.65161,598.0
12.620817,42.651531,598.1
12.620985,42.651536,597.9
12.621438,42.651781,596.1
12.621768,42.651857,594.5
12.621991,42.651891,593.4
12.622204,42.651954,592.2
12.622344,42.65206,590.8
12.622504,42.652155,589.3
12.622707,42.652224,587.7
12.623009,42.652209,584.0
12.623274,42.652222,579.6
12.623413,42.65225,577.5
12.623531,42.652303,575.4
12.623809,42.652461,571.4
12.624132,42.652544,567.8
12.624274,42.652566,566.1
12.62457,42.652574,563.0
12.624755,42.652601,561.6
12.624898,42.652641,560.3
12.625001,42.652809,558.2
12.625445,42.654379,549.9
12.625646,42.654862,548.3
12.625734,42.655152,547.1
12.625836,42.65549,545.0
12.62617,42.655944,540.5
12.626388,42.65618,537.5
12.62654,42.656426,534.4
12.626623,42.656712,530.7
12.626641,42.6566,529.4
12.626681,42.656426,528.2
12.626727,42.656377,527.0
12.62678,42.656385,526.0
12.626829,42.656468,525.3
12.626947,42.656604,524.8
12.627086,42.656718,524.3
12.627212,42.656793,523.9
12.627312,42.656817,523.6
12.627421,42.656815,523.3
12.627553,42.656764,523.0
12.627682,42.656689,522.7
12.627845,42.656549,522.1
12.627896,42.656415,521.8
12.628028,42.656243,521.3
12.628242,42.656162,521.2
12.628504,42.656096,521.3
12.628736,42.656115,521.3
12.628953,42.656156,521.4
12.629229,42.656318,521.0
12.629293,42.656288,520.5
12.629302,42.656158,519.9
12.629272,42.655978,514.6
12.629198,42.655819,512.5
12.628993,42.655598,508.5
12.628919,42.655506,507.6
12.628809,42.655372,506.6
12.628722,42.655327,505.8
12.628475,42.655452,504.0
12.628051,42.655606,501.3
12.627989,42.655602,500.4
12.627943,42.655581,499.6
12.627921,42.655551,498.7
12.628169,42.655157,496.6
12.628264,42.655058,497.6
12.628464,42.654934,500.9
12.628647,42.654792,502.6
12.628763,42.654644,502.3
12.628825,42.654517,501.9
12.628812,42.654413,501.5
12.628769,42.654317,500.8
12.628623,42.654153,499.4
12.628588,42.654026,498.6
12.628606,42.653917,497.8
12.628715,42.653768,496.8
12.628958,42.653649,494.5
