longitude,latitude,altitude
13.834885,37.832143,551.9
13.834847,37.832209,551.9
13.834787,37.832255,551.9
13.834652,37.8323,551.8
13.834526,37.832373,551.8
13.83428,37.832448,551.8
13.834127,37.832459,551.8
13.833952,37.832421,551.8
13.833675,37.832321,551.9
13.833415,37.832268,552.0
13.83309,37.832237,552.3
13.832833,37.832166,552.8
13.832168,37.832081,554.4
13.831751,37.832094,555.8
13.830769,37.83225,560.5
13.828639,37.832647,569.2
13.828548,37.83264,569.6
13.828498,37.832609,570.1
13.828219,37.832727,570.5
13.828101,37.832977,570.9
13.827963,37.83334,571.0
13.827885,37.833822,569.5
13.82783,37.835093,553.4
13.827798,37.835211,551.8
13.827699,37.835315,550.2
13.827484,37.835457,547.0
13.827345,37.835613,543.8
13.827122,37.835698,540.8
13.826927,37.835847,538.2
13.826759,37.835882,537.2
13.826805,37.835984,535.9
13.827229,37.836074,532.2
13.827863,37.836099,527.3
13.828024,37.836131,526.5
13.828228,37.836241,525.0
13.828602,37.836365,522.7
13.828953,37.836508,520.5
13.8291,37.836479,519.8
13.829466,37.836457,518.0
13.829634,37.83652,517.6
13.829789,37.836531,517.3
13.829982,37.83659,517.0
13.830487,37.836505,516.0
13.830586,37.836564,515.8
13.830759,37.836706,515.5
13.830807,37.836797,515.4
13.830798,37.83688,515.4
13.830719,37.836987,515.5
13.830708,37.837032,515.6
13.83074,37.837098,515.7
13.830975,37.837132,513.9
13.831191,37.837193,511.3
13.831427,37.837301,508.7
13.831655,37.837438,505.3
13.832033,37.837618,499.2
13.832277,37.837802,494.1
13.83284,37.838122,474.3
13.833128,37.838232,467.4
13.833778,37.838434,451.1
13.834087,37.838512,445.9
13.834907,37.838784,430.2
13.835114,37.838825,428.5
13.835569,37.838833,423.9
13.83641,37.83895,414.0
13.836537,37.838952,412.7
13.836602,37.838913,410.9
13.836782,37.838958,409.3
13.836834,37.838971,407.6
13.837094,37.839225,403.0
13.836947,37.839464,399.9
13.836847,37.839733,394.8
13.836609,37.839931,390.0
13.836537,37.840032,388.4
13.836532,37.840146,386.8
13.836608,37.840486,381.9
13.837002,37.840872,376.2
13.837385,37.840994,373.1
13.837534,37.841111,372.3
13.837658,37.841417,370.2
13.837938,37.841825,367.2
13.837982,37.841963,366.7
13.837984,37.842009,366.2
13.837922,37.842034,365.7
13.837939,37.842117,364.9
13.838112,37.84244,362.6
13.838185,37.842649,361.2
13.83825,37.842716,360.6
13.83835,37.842746,359.9
13.838464,37.842725,359.4
13.838559,37.842675,358.8
13.838616,37.842608,358.3
13.838794,37.842195,356.2
13.83884,37.842149,355.7
13.838909,37.842133,355.1
13.838971,37.842162,354.4
13.839015,37.842212,353.9
13.839143,37.84262,352.9
13.839312,37.843057,352.1
13.839347,37.843113,352.0
13.839432,37.843152,351.8
13.83952,37.843149,351.7
13.8396,37.843103,351.4
13.839692,37.842939,351.1
13.839772,37.842896,350.7
13.839852,37.842898,350.3
13.840005,37.842942,349.9
13.840166,37.842939,349.5
13.840257,37.842921,349.0
13.840306,37.842881,348.5
13.840319,37.842837,348.0
13.840304,37.84279,347.6
13.840029,37.84262,346.5
13.840014,37.842558,346.1
13.840043,37.842488,345.7
13.840105,37.842435,345.3
13.840213,37.842376,344.9
13.840297,37.842373,344.3
13.840647,37.842537,342.5
13.840741,37.842557,341.9
13.840815,37.842531,341.4
13.840902,37.842441,340.7
13.840951,37.842418,340.1
13.841157,37.842434,339.6
13.841318,37.842398,339.2
13.841373,37.84235,338.8
13.841393,37.842268,338.4
13.84141,37.841844,336.5
13.841472,37.841642,335.5
13.841504,37.841603,335.0
13.841552,37.841582,334.6
13.841599,37.841587,334.1
13.84171,37.841694,333.6
13.841835,37.841781,332.2
13.842337,37.84205,325.4
13.842439,37.842064,324.0
13.842527,37.842054,322.7
13.842633,37.842014,321.4
13.842859,37.841832,318.8
13.842878,37.841778,317.5
13.842863,37.841726,316.2
13.842815,37.841708,314.9
13.842719,37.841707,313.6
13.84264,37.841689,312.3
13.842582,37.841627,311.0
13.84257,37.841575,309.8
13.84262,37.841504,308.6
13.842753,37.841417,307.5
13.84281,37.841359,307.4
13.842825,37.841301,307.2
13.842798,37.841179,307.1
13.842803,37.841106,307.0
13.842893,37.841007,306.9
13.843457,37.84062,306.0
13.843574,37.840558,305.6
13.84357,37.840416,305.2
13.843588,37.840286,304.8
13.843666,37.840165,303.5
13.844041,37.839767,297.3
13.84435,37.839452,292.0
13.844647,37.839151,287.6
13.845146,37.838739,282.5
13.845236,37.838627,282.4
13.845493,37.83813,281.2
13.845668,37.837671,279.7
13.84572,37.83742,278.7
13.845731,37.837167,277.1
13.845655,37.836097,269.6
13.845706,37.835964,268.9
13.845952,37.835688,267.0
13.846132,37.835522,265.3
13.846295,37.835398,264.7
13.846642,37.835208,263.4
13.846736,37.835141,263.0
13.846812,37.835056,262.7
13.847067,37.8345,261.2
13.847121,37.834429,261.0
13.847188,37.834393,260.9
13.847261,37.834381,261.0
13.847323,37.834403,261.1
13.847364,37.834436,261.2
13.847386,37.834496,261.2
13.847375,37.834568,261.4
13.847265,37.834821,261.8
13.847232,37.834966,261.7
13.847173,37.835334,261.3
13.847122,37.835877,259.7
13.847144,37.83599,259.4
13.847204,37.83612,259.0
13.847265,37.836202,258.6
13.847557,37.836471,256.3
13.847664,37.836663,254.3
13.847682,37.836793,253.4
13.847656,37.83691,252.4
13.847451,37.837418,247.8
