longitude,latitude,altitude
8.169046,48.749891,132.9
8.110096,48.668152,140.4
8.062592,48.592838,168.2
8.002981,48.519246,169.3
7.95981,48.44442,157.0
7.89058,48.389121,203.5
7.860373,48.317805,174.3
7.855038,48.263148,216.6
7.825788,48.207656,186.8
7.828705,48.159214,223.1
7.860897,48.094089,213.6
7.862936,48.032559,236.5
7.872399,47.988061,292.4
7.95251,47.948111,411.5
7.921452,47.894144,848.6
7.929831,47.843739,813.6
7.955721,47.793033,658.7
7.989339,47.754104,955.6
8.047264,47.746953,1040.7
