longitude,latitude,altitude
8.278324,50.417072,247.8
8.395727,50.383576,245.4
8.547068,50.326796,267.4
8.678647,50.248557,174.7
8.752364,50.190359,110.6
8.886133,50.139887,111.5
8.930146,50.096012,105.0
8.993768,50.032594,118.9
9.111476,49.921027,118.3
9.14223,49.832988,123.2
9.184779,49.743012,123.4
9.209341,49.656804,163.7
9.265684,49.578911,231.1
9.362594,49.481541,333.3
9.392583,49.400302,224.5
9.463586,49.324863,311.6
9.492279,49.267218,345.5
9.498789,49.191943,230.7
9.520925,49.118743,302.0
9.502124,49.050279,498.1
