longitude,latitude,altitude
12.644321,43.322991,691.0
12.644077,43.322909,679.6
12.643662,43.32269,670.0
12.643378,43.322441,666.7
12.643085,43.322228,664.1
12.642272,43.322116,658.5
12.641442,43.322181,648.9
12.641117,43.322376,645.2
12.64071,43.322512,641.5
12.640198,43.322554,637.1
12.639662,43.322648,634.3
12.639377,43.32266,632.5
12.638735,43.322548,627.3
12.638377,43.322465,624.8
12.637808,43.322388,621.4
12.637442,43.322299,619.1
12.637068,43.322187,616.9
12.636515,43.321885,615.7
12.636247,43.321767,615.5
12.636068,43.32156,615.3
12.635873,43.321264,614.9
12.635222,43.32104,613.8
12.634133,43.321004,608.7
12.633759,43.320945,605.8
12.633303,43.320554,599.8
12.632571,43.320282,592.0
12.631953,43.320282,587.1
12.631547,43.320341,583.9
12.631222,43.320341,582.0
12.631173,43.320235,581.1
12.631612,43.319643,576.7
12.631645,43.319561,576.3
12.631645,43.318993,574.0
12.631742,43.318661,572.5
12.631791,43.318129,568.3
12.631693,43.317857,564.5
12.631384,43.317809,561.7
12.630539,43.317869,552.8
12.630535,43.317274,542.5
12.631082,43.316938,533.4
12.631158,43.316821,531.9
12.631115,43.316626,529.0
12.630675,43.316494,524.1
12.63002,43.31647,515.3
12.629527,43.316517,509.5
12.629119,43.316533,504.6
12.628904,43.316392,501.2
12.628379,43.315931,489.4
12.627875,43.315572,480.8
12.627606,43.315315,475.6
12.627464,43.315295,473.8
12.627322,43.315347,472.3
12.627155,43.315429,471.1
12.626981,43.315575,469.3
12.626915,43.315576,468.5
12.626549,43.315354,466.3
12.62612,43.315124,463.7
12.625908,43.314978,462.3
12.62498,43.314425,455.7
12.624693,43.314273,453.6
12.624623,43.314251,452.1
12.624506,43.314262,450.8
12.624434,43.31428,449.6
12.624385,43.314344,448.3
12.62434,43.314459,447.2
12.62434,43.314583,446.2
12.624296,43.314632,445.2
12.624244,43.314657,444.3
12.624171,43.314676,443.6
12.624153,43.314727,442.9
12.623927,43.314978,441.2
12.623732,43.315157,440.3
12.62364,43.315237,440.0
12.623307,43.315532,439.2
12.623265,43.315572,439.6
12.623224,43.315614,439.8
12.6231,43.315725,440.0
12.623029,43.315793,440.3
12.622999,43.315822,440.5
12.622883,43.315924,440.7
12.622598,43.316185,440.9
12.622541,43.316237,440.9
12.622478,43.316293,440.8
12.622363,43.316394,440.8
12.622005,43.31671,441.3
12.621802,43.316892,441.8
12.62157,43.317107,442.6
12.621426,43.317241,442.8
12.621321,43.317337,443.1
12.621283,43.317371,443.3
12.621205,43.31744,443.6
12.621171,43.317475,443.8
12.621134,43.317514,444.1
12.621088,43.317561,444.4
12.620669,43.317933,445.1
12.620458,43.318119,444.7
12.620058,43.318464,442.9
12.619751,43.318744,443.4
12.617732,43.320587,451.1
12.617346,43.320948,452.0
12.616837,43.321473,455.0
12.615546,43.323021,457.9
12.615221,43.323426,457.1
12.614923,43.323793,456.2
12.614699,43.324018,455.5
12.614431,43.324224,454.2
12.614366,43.324276,453.7
12.614265,43.324355,453.1
12.613623,43.324888,451.4
12.613578,43.324925,451.3
12.613523,43.324971,451.3
12.613341,43.325123,451.4
12.61322,43.325224,451.5
12.613041,43.325374,451.6
12.6122,43.326084,453.4
12.611785,43.326435,452.4
12.611311,43.32684,451.1
12.610853,43.327229,451.3
12.610771,43.327293,451.6
12.609788,43.328126,453.0
12.607762,43.329842,452.7
12.607593,43.329986,453.2
12.6073,43.330234,453.7
12.606977,43.330508,454.3
12.60671,43.330734,454.7
12.606676,43.330763,454.7
12.604097,43.332941,458.5
12.604002,43.333021,458.6
12.603755,43.33323,459.4
12.603646,43.333325,459.8
12.603393,43.333545,461.2
12.60184,43.334882,464.0
12.601703,43.334999,463.7
12.601386,43.335265,462.9
12.601206,43.335462,462.8
12.601139,43.335558,462.9
12.60109,43.335646,463.0
12.601101,43.335697,463.2
12.601092,43.335753,463.4
12.601064,43.335801,463.6
12.600952,43.335877,463.8
12.600865,43.335897,464.1
12.600825,43.335898,464.3
12.600752,43.335915,464.6
12.600532,43.336016,465.2
12.600358,43.336117,465.5
12.599306,43.337014,468.7
12.599003,43.337273,469.0
