longitude,latitude,altitude
15.869563,38.286222,341.0
15.869574,38.286231,340.8
15.86966,38.286421,343.1
15.870109,38.286886,346.8
15.870281,38.287269,349.8
15.870662,38.288225,355.7
15.871091,38.288608,356.3
15.871332,38.288954,355.5
15.871709,38.289406,354.8
15.872073,38.289699,354.9
15.872207,38.289893,354.9
15.872691,38.290118,355.0
15.87283,38.290308,354.4
15.873227,38.291486,346.5
15.873442,38.291852,345.5
15.873839,38.292248,347.1
15.873713,38.292288,347.7
15.873402,38.292286,348.9
15.873325,38.292253,349.5
15.873222,38.292178,350.1
15.872801,38.291507,354.9
15.872428,38.290808,358.9
15.872326,38.290646,360.2
15.872152,38.29053,360.9
15.871849,38.290425,362.3
15.871612,38.29037,363.9
15.871497,38.290277,364.8
15.871403,38.290149,365.6
15.871374,38.290059,366.5
15.871382,38.289745,369.0
15.871351,38.289642,369.7
15.871311,38.289608,370.4
15.871223,38.289589,371.0
15.871157,38.289619,371.5
15.8711,38.289644,372.1
15.871041,38.289732,372.6
15.871041,38.289854,373.1
15.871119,38.290139,374.1
15.871307,38.290461,374.9
15.871435,38.290608,375.0
15.871513,38.290739,375.2
15.871811,38.291613,378.7
15.871779,38.291916,380.5
15.871789,38.292101,382.0
15.871693,38.292295,383.6
15.871542,38.29241,384.5
15.871456,38.292503,385.3
15.870984,38.292655,388.7
15.870888,38.292783,389.4
15.87091,38.292909,390.2
15.870898,38.293008,390.9
15.871146,38.293111,392.1
15.871521,38.293221,393.7
15.871661,38.293381,394.5
15.871753,38.293567,395.2
15.871828,38.293987,396.4
15.87183,38.294077,396.8
15.871787,38.294381,398.1
15.871729,38.294665,399.6
15.871666,38.294847,400.7
15.871502,38.295095,402.6
15.871296,38.295373,404.5
15.871247,38.295439,405.6
15.871117,38.295659,407.6
15.871134,38.295747,408.6
15.871188,38.295796,409.6
15.871245,38.295824,410.5
15.871472,38.295877,412.3
15.871555,38.29592,413.2
15.871632,38.29603,414.0
15.871591,38.296303,416.3
15.871482,38.296724,419.2
15.87148,38.296862,420.0
15.871587,38.297178,422.5
15.871992,38.298086,432.2
15.87202,38.298374,436.6
15.872046,38.298449,438.1
15.87217,38.298571,439.8
15.872534,38.298765,444.1
15.872617,38.298852,445.2
15.873208,38.299652,448.3
15.873237,38.299747,447.8
15.873235,38.29984,447.0
15.873184,38.299981,446.2
15.873064,38.30017,444.8
15.872982,38.300239,444.0
15.872061,38.300628,442.9
15.871882,38.300715,443.6
15.871814,38.30078,444.4
15.871793,38.300837,445.4
15.8718,38.300929,446.3
15.87188,38.30102,447.4
15.871967,38.301062,448.5
15.872032,38.301115,449.8
15.872054,38.301171,451.0
15.872048,38.301247,452.2
15.871961,38.301351,453.3
15.871692,38.301594,456.5
15.871532,38.301658,457.4
15.871378,38.301686,458.2
15.871241,38.301681,459.0
15.871097,38.301649,459.7
15.870951,38.30159,460.3
15.870836,38.301506,460.8
15.870745,38.301402,461.2
15.87066,38.301219,461.7
15.87063,38.30109,462.0
15.870632,38.300913,462.4
15.870911,38.299925,470.0
15.870925,38.299795,470.8
15.870909,38.299704,471.6
15.87086,38.299607,472.3
15.870504,38.299223,476.2
15.870294,38.298962,478.5
15.870077,38.29851,482.4
15.870022,38.298439,483.1
15.869672,38.2982,485.6
15.869502,38.298124,486.3
15.869437,38.298126,487.1
15.869379,38.298151,487.8
15.869338,38.29821,488.6
15.869306,38.298334,489.3
15.869207,38.298528,490.5
15.868779,38.29892,492.5
15.868583,38.29914,493.1
15.868221,38.299888,495.8
15.868008,38.300089,496.7
15.867604,38.300338,498.6
15.867193,38.300834,500.9
15.867004,38.300972,501.4
15.866272,38.301358,503.0
15.865102,38.301943,508.4
15.865009,38.302016,509.1
15.864918,38.302118,509.7
15.86417,38.303082,515.3
15.863504,38.303934,518.2
15.863385,38.304087,518.3
15.863232,38.30426,518.3
15.863159,38.304321,518.3
15.863056,38.304375,518.3
15.862879,38.304437,518.3
15.861214,38.304875,523.9
15.859806,38.305279,533.7
15.859671,38.305318,534.2
15.859113,38.305473,535.6
15.858036,38.30563,536.8
15.857967,38.305647,537.0
15.857779,38.305742,537.2
15.85769,38.305825,537.6
15.857622,38.305894,537.9
15.856799,38.306714,539.3
15.856222,38.307285,538.6
15.856117,38.307356,538.3
15.855969,38.307411,538.1
15.855895,38.307411,537.8
15.855838,38.307411,537.6
15.854666,38.30735,536.6
15.852937,38.307287,537.3
15.852496,38.307303,537.6
15.851553,38.307392,537.8
15.851453,38.307425,537.6
15.851372,38.307468,537.4
15.851322,38.307511,537.3
15.851055,38.307743,536.0
15.850958,38.307891,535.6
15.850946,38.307978,535.1
15.85102,38.308274,533.5
15.851028,38.308395,532.9
15.850996,38.308502,532.3
15.850824,38.308797,530.5
15.850783,38.308961,529.9
15.850816,38.309171,528.8
15.850846,38.30925,528.2
15.851136,38.309608,526.5
15.851124,38.309661,526.3
15.851041,38.309686,526.1
15.850966,38.309663,526.0
15.850642,38.309352,525.3
15.850441,38.309145,525.2
15.850041,38.308661,524.9
15.849225,38.307919,520.3
15.849067,38.307809,519.5
15.848895,38.307716,518.7
15.848612,38.3076,516.9
15.848391,38.307558,516.1
15.848318,38.307558,515.3
15.848154,38.307604,514.5
15.848059,38.307693,513.7
15.848019,38.307781,513.0
15.847788,38.30863,506.4
15.847616,38.309242,502.0
15.847527,38.309609,498.2
15.847543,38.309708,497.1
15.847569,38.309757,496.1
15.847593,38.309793,495.1
15.847624,38.309831,494.1
15.847674,38.309891,493.2
15.8477,38.309924,492.4
15.847877,38.31008,491.8
15.847959,38.310174,491.4
15.848033,38.310307,491.0
15.848093,38.310499,490.3
15.848128,38.310765,489.9
15.848147,38.311076,489.7
15.848122,38.311295,489.7
15.848052,38.311452,489.6
15.847945,38.311567,489.5
15.847752,38.311647,489.3
15.847543,38.311683,489.1
15.847359,38.311716,488.9
15.846886,38.311753,487.0
15.846102,38.311801,484.4
15.845956,38.311816,484.1
15.845833,38.311854,483.7
15.845703,38.311913,483.3
15.8456,38.311887,482.8
15.845528,38.31184,482.3
15.845591,38.311551,481.4
15.845646,38.311255,480.9
15.845627,38.311112,480.7
15.845565,38.310977,480.6
15.845517,38.310947,480.4
15.845484,38.310904,480.3
15.845473,38.310856,480.1
15.845484,38.310809,480.0
15.845457,38.310721,479.8
15.845408,38.310643,479.7
15.845098,38.310316,479.3
15.844899,38.310138,479.5
15.84483,38.310102,479.6
15.844576,38.30996,479.9
15.844428,38.309897,480.1
15.844294,38.309869,480.2
15.8442,38.309852,480.4
15.843664,38.30983,480.9
15.843407,38.309836,481.1
15.843127,38.309863,481.3
15.842278,38.30996,481.5
15.841706,38.310033,481.3
15.841534,38.310056,481.2
15.841391,38.31011,481.2
15.841282,38.310172,481.3
15.841266,38.31021,481.3
15.841236,38.310242,481.2
15.841169,38.310275,481.2
15.841091,38.310283,481.1
15.841016,38.310262,481.1
15.840974,38.310232,481.1
15.840952,38.310204,481.2
15.840779,38.31019,481.2
15.840505,38.310198,481.3
15.836949,38.310637,468.1
15.836244,38.310691,463.7
15.836071,38.310722,462.8
15.835372,38.3109,457.8
15.835144,38.3109,456.9
15.834774,38.310796,454.1
15.834609,38.310766,453.0
15.834464,38.310763,451.9
15.83416,38.310801,450.0
15.833574,38.310943,446.1
15.833474,38.310942,445.4
15.833301,38.310901,444.8
15.833228,38.310859,444.2
15.83317,38.310797,443.7
15.833009,38.310484,442.6
15.832854,38.31023,442.6
15.832563,38.309909,443.8
15.832198,38.309623,445.1
15.830893,38.308801,438.8
15.830211,38.308423,430.6
15.830067,38.308353,429.5
15.829788,38.308253,427.4
15.829345,38.30817,424.3
15.828625,38.30811,419.3
15.828429,38.308063,418.6
15.828363,38.308021,418.0
15.828314,38.307975,417.3
15.828285,38.307912,416.6
15.828279,38.307825,415.9
15.828306,38.307576,414.5
15.828344,38.307484,413.8
15.828418,38.307327,412.9
15.828483,38.30722,412.8
15.828996,38.306349,416.9
15.829144,38.306147,418.1
15.83011,38.305198,419.9
15.83124,38.303922,411.4
15.831916,38.303249,406.0
15.832052,38.30312,405.3
15.832452,38.302722,402.6
15.832751,38.302423,400.8
15.832786,38.302388,400.5
15.833402,38.301768,398.3
15.833447,38.301723,398.2
15.834309,38.300889,396.5
15.834324,38.300808,396.4
15.83431,38.300771,396.3
15.834273,38.300739,396.2
15.832554,38.300259,387.3
15.832429,38.3002,386.0
15.832354,38.300152,384.7
15.832309,38.300098,383.2
15.832216,38.299802,378.7
15.832142,38.299683,377.2
15.83206,38.299585,375.9
15.831946,38.299496,374.5
15.831824,38.299429,373.1
15.831685,38.299383,371.8
15.831544,38.299357,370.6
15.8314,38.299349,369.4
15.83093,38.299417,365.1
15.830764,38.299409,364.2
15.830695,38.299389,362.6
15.830659,38.299377,361.0
15.830634,38.299371,360.0
15.830508,38.299329,359.1
15.830397,38.299261,358.3
15.830347,38.299146,357.7
15.830347,38.299069,357.1
15.83037,38.299001,356.7
15.830422,38.298944,356.2
15.830512,38.298896,355.9
15.830973,38.298776,355.5
15.831158,38.298707,355.6
15.831211,38.298666,355.6
15.83144,38.298182,357.2
15.831556,38.298012,358.9
15.831712,38.297845,360.2
15.831737,38.297784,360.7
15.831739,38.297751,361.6
15.831716,38.297678,362.6
15.83167,38.297599,363.4
15.831621,38.297533,364.2
15.831576,38.297512,364.9
15.831444,38.297506,365.5
15.83129,38.297527,366.1
15.831031,38.297557,366.8
15.830646,38.29761,367.1
15.830395,38.297654,367.0
15.830023,38.297753,366.6
15.829663,38.29786,364.3
15.82942,38.29796,361.5
15.829308,38.298012,360.2
15.829219,38.298082,358.9
15.82868,38.298602,351.6
15.827939,38.299087,347.3
15.827736,38.299288,347.6
15.827607,38.299393,347.7
15.827515,38.299442,347.6
15.827316,38.299438,347.6
15.827241,38.299389,347.5
15.827068,38.299171,347.1
15.82695,38.299117,346.9
15.826792,38.29908,346.6
15.826162,38.29908,345.1
15.825671,38.299,343.5
15.825536,38.298956,343.0
15.825412,38.298883,342.6
15.823933,38.297121,336.8
15.82363,38.296864,336.2
15.823415,38.29675,335.6
15.822889,38.296523,332.4
15.821805,38.2962,322.7
15.821457,38.296072,320.0
15.821264,38.295977,319.3
15.821034,38.295849,318.1
15.819459,38.294736,315.7
15.818702,38.294207,313.8
15.818535,38.294091,312.6
15.817806,38.29356,304.1
15.817698,38.293465,303.2
15.817615,38.293365,302.3
15.817185,38.292567,294.0
15.816864,38.291814,294.1
15.816736,38.291593,294.0
15.81655,38.291396,290.8
15.816481,38.291312,288.7
15.81644,38.29123,286.9
15.816424,38.291102,285.4
15.816451,38.290911,283.1
15.816543,38.290682,281.7
15.816554,38.29032,279.2
15.816632,38.290148,277.7
15.816687,38.290082,276.9
15.816762,38.290029,276.0
15.817189,38.289869,272.3
15.817405,38.289763,273.3
15.817831,38.289437,270.3
15.818153,38.289254,265.7
15.818197,38.289198,264.1
15.818175,38.289084,262.5
15.817788,38.288769,256.8
15.817672,38.288639,255.5
15.81762,38.288552,254.4
15.817613,38.288492,253.3
15.817625,38.28844,252.3
15.817832,38.288215,250.0
15.818001,38.287957,248.5
15.818106,38.287762,247.8
15.818172,38.287592,247.5
15.818176,38.287494,247.3
15.81815,38.287445,246.9
15.818002,38.28738,246.6
15.817941,38.287363,246.2
15.817867,38.287358,246.0
15.817803,38.287379,245.3
15.817714,38.287445,244.6
15.817468,38.28757,242.5
15.817296,38.287612,240.9
15.816904,38.287642,236.2
15.815872,38.287559,232.2
15.815713,38.287526,233.3
15.815583,38.287431,234.8
15.815335,38.287143,240.3
15.815179,38.287044,242.7
15.815086,38.287019,245.2
15.814887,38.287003,248.1
15.814803,38.28701,250.9
15.814727,38.287034,253.7
15.814478,38.287243,261.0
15.814365,38.287269,262.8
15.813656,38.287173,269.3
15.81337,38.287212,269.0
15.813045,38.287225,267.7
15.812867,38.287169,266.8
15.812759,38.287111,265.9
15.812608,38.286999,264.9
15.812263,38.28673,253.5
15.812089,38.286596,245.6
15.811418,38.286155,219.7
15.811335,38.286115,216.1
15.811145,38.286088,212.7
15.810947,38.28608,209.2
15.810826,38.286056,205.9
15.810705,38.285992,202.6
15.81066,38.285941,199.4
15.810645,38.285884,196.2
15.810653,38.285792,194.0
15.810797,38.28536,192.6
15.810772,38.28529,192.9
15.810731,38.285261,193.2
15.810665,38.28525,193.5
15.810607,38.285274,193.6
15.810571,38.285317,193.7
15.810304,38.285903,194.0
15.810287,38.285996,193.8
15.810286,38.28605,193.5
15.810299,38.28611,193.3
15.810382,38.286209,193.0
15.810469,38.286272,192.8
15.810923,38.286522,191.6
15.811072,38.286653,191.3
15.811327,38.286959,190.2
15.8116,38.287293,185.5
15.812062,38.287844,172.7
15.812089,38.287894,169.6
15.812177,38.287929,166.5
15.812252,38.287963,163.4
15.812388,38.28799,160.3
15.812417,38.288013,157.2
15.812401,38.28807,154.1
15.811988,38.288191,144.8
15.811906,38.288246,142.1
15.811799,38.288394,139.8
15.811752,38.288477,137.8
15.811697,38.28864,136.3
15.81157,38.288663,134.8
15.811479,38.288595,133.4
15.811386,38.288526,132.0
15.811094,38.28841,129.4
15.810794,38.288381,127.0
15.810756,38.288384,127.0
15.810683,38.288391,127.0
15.810524,38.288407,127.0
15.810512,38.288442,126.4
15.810476,38.288475,125.7
15.810413,38.288488,125.0
15.810286,38.288479,124.1
15.810015,38.2883,121.5
15.809967,38.288279,120.0
15.809753,38.288186,117.0
15.809702,38.288163,115.5
15.809589,38.288112,114.0
15.809265,38.287943,109.5
15.809195,38.287923,108.0
15.809145,38.287922,106.5
15.809073,38.287945,105.0
15.808944,38.288008,103.5
15.808877,38.288037,102.0
15.80898,38.288123,101.1
15.808728,38.288372,98.9
15.809247,38.288712,97.0
15.808863,38.288798,96.0
15.808566,38.288843,95.2
15.808429,38.288939,94.8
