longitude,latitude,altitude
9.670156,47.669453,555.7
9.660451,47.606974,490.7
9.691899,47.553017,405.9
9.752621,47.519574,392.8
9.691224,47.490079,399.5
9.61216,47.471478,405.7
9.545322,47.450893,724.7
9.487397,47.412268,909.5
9.43106,47.401068,910.8
9.367588,47.368347,738.5
9.380542,47.334788,838.6
9.271837,47.312714,883.3
9.186276,47.297617,770.9
9.121808,47.299324,903.9
9.092267,47.287228,618.6
9.005095,47.238199,592.3
8.932589,47.201499,472.3
8.821929,47.189933,440.6
8.718495,47.169772,794.1
8.673911,47.101488,923.4
8.612698,47.050045,480.6
8.607275,46.993347,438.3
