longitude,latitude,altitude
15.642814,38.100709,29.0
15.64285,38.10041,29.0
15.642733,38.100439,29.0
15.642381,38.100476,29.0
15.642194,38.100875,29.0
15.642141,38.100987,29.0
15.642101,38.101073,29.0
15.642066,38.10125,29.0
15.642055,38.101314,29.0
15.642047,38.101372,29.0
15.642026,38.10152,29.0
15.642022,38.101549,29.0
15.642007,38.101661,29.0
15.642107,38.101669,29.0
15.642369,38.101685,29.0
15.644445,38.101876,31.4
15.645123,38.101976,32.9
15.64668,38.10233,37.9
15.647207,38.102439,39.6
15.647433,38.102484,40.4
15.648132,38.102656,43.6
15.64902,38.102875,47.6
15.64931,38.102988,48.4
15.650142,38.103008,52.0
15.650434,38.103017,52.8
15.650547,38.103016,53.2
15.6511,38.103098,54.8
15.65149,38.103151,56.0
15.652307,38.103271,57.9
15.652385,38.103363,58.3
15.652724,38.103626,59.6
15.65293,38.10389,60.5
15.65306,38.104116,62.6
15.653158,38.10426,63.9
15.653213,38.10434,65.2
15.653341,38.104529,67.8
15.653467,38.10462,69.1
15.653794,38.104792,73.2
15.653912,38.104854,74.6
15.654135,38.104949,77.0
15.654184,38.104955,78.1
15.654223,38.10496,79.1
15.654738,38.105015,83.1
15.654921,38.105035,84.1
15.654981,38.105053,84.5
15.655017,38.105076,84.5
15.655109,38.10515,84.4
15.655254,38.105338,84.3
15.65527,38.105409,84.3
15.655264,38.105654,84.2
15.655253,38.105771,84.1
15.655242,38.105874,84.5
15.655235,38.106113,86.2
15.655282,38.106416,89.5
15.655302,38.106459,90.6
15.65537,38.106585,91.8
15.655466,38.106691,93.0
15.655663,38.106813,95.4
15.656278,38.107112,102.6
15.656645,38.107245,106.7
15.656506,38.107572,108.8
15.656822,38.107669,109.5
15.657352,38.107817,110.7
15.657718,38.107934,111.5
15.657876,38.107943,111.8
15.657988,38.10791,112.0
15.658009,38.107903,112.3
15.658101,38.107877,112.6
15.658363,38.10768,113.9
15.658481,38.107596,114.3
15.658764,38.10746,115.0
15.659122,38.107418,116.0
15.659681,38.107501,117.4
15.66015,38.10757,119.1
15.660726,38.107683,120.8
15.661665,38.107832,122.4
15.662274,38.107891,123.9
15.662676,38.107894,125.2
15.662812,38.107883,125.7
15.664111,38.107727,130.4
15.664727,38.107653,132.2
15.666049,38.107517,134.1
15.666482,38.107472,134.6
15.666744,38.107444,135.6
15.667206,38.107396,137.8
15.667648,38.10735,139.3
15.668538,38.107238,143.6
15.668686,38.107223,144.8
15.669002,38.107191,147.1
15.669345,38.107175,149.8
15.669536,38.107205,150.4
15.669681,38.107286,151.1
15.669785,38.107409,151.7
15.670285,38.107445,154.3
15.67046,38.107503,154.9
15.670636,38.1076,155.7
15.671052,38.107895,159.2
15.671239,38.108028,160.9
15.671916,38.108333,166.3
15.672776,38.108681,175.8
15.672946,38.10868,177.4
15.673722,38.108102,184.2
15.673996,38.10788,184.4
15.674181,38.107763,183.9
15.674327,38.107689,183.7
15.674472,38.107666,183.6
15.674612,38.107704,183.4
15.674713,38.107769,183.4
15.674769,38.10786,183.6
15.674782,38.107967,183.2
15.674701,38.108636,184.2
15.674795,38.108892,185.5
15.674975,38.109041,187.3
15.675078,38.109156,188.2
15.675122,38.109304,189.4
15.674967,38.109595,192.8
15.674761,38.110088,197.7
15.674649,38.110723,205.7
15.674787,38.110844,207.1
15.675387,38.111054,212.9
15.675456,38.111182,214.1
15.675413,38.11133,215.4
15.675053,38.111621,220.1
15.674967,38.111837,222.0
15.674984,38.1121,223.7
15.675163,38.112515,226.5
15.67524,38.11255,227.1
15.675296,38.11255,227.5
15.675382,38.112526,228.0
15.675412,38.112493,228.3
15.67542,38.112459,228.9
15.675421,38.112413,229.1
15.675363,38.112183,229.5
15.675391,38.112062,229.5
