longitude,latitude,altitude
12.440795,43.197369,271.3
12.439831,43.197732,271.2
12.439601,43.197727,271.1
12.439369,43.197733,270.7
12.439391,43.197827,271.4
12.439364,43.197898,272.0
12.439103,43.198181,273.2
12.438997,43.198312,273.8
12.438962,43.198264,274.0
12.438352,43.197859,275.2
12.437964,43.197571,275.6
12.43685,43.196515,270.8
12.435966,43.1957,266.2
12.435276,43.195125,258.8
12.434891,43.194819,253.7
12.434161,43.194215,244.7
12.434069,43.19414,243.8
12.433326,43.193536,238.8
12.433262,43.193484,238.3
12.433278,43.193462,237.9
12.433501,43.193172,236.5
12.433521,43.193147,236.1
12.433669,43.193004,235.6
12.43384,43.192904,235.2
12.434102,43.192799,234.3
12.434522,43.192677,233.1
12.436302,43.192165,234.4
12.437446,43.191805,238.2
12.437639,43.191727,238.7
12.438807,43.191264,238.8
12.440401,43.190635,232.8
12.440889,43.190461,232.5
12.441883,43.190195,234.0
12.442432,43.190116,234.9
12.443173,43.190057,236.3
12.443653,43.189967,238.0
12.443801,43.189948,238.5
12.444968,43.189728,242.9
12.446112,43.189512,247.4
12.446675,43.189406,247.3
12.447041,43.189317,246.1
12.447277,43.189261,245.1
12.44818,43.18901,242.0
12.448789,43.18886,239.5
12.449049,43.188778,239.0
12.44937,43.188644,239.0
12.449707,43.18845,239.5
12.450081,43.188239,240.5
12.450316,43.188106,241.3
12.450623,43.187933,242.5
12.450749,43.187862,242.8
12.450843,43.187808,243.2
12.451143,43.187635,244.2
12.451308,43.187531,244.6
12.45142,43.187431,244.9
12.451508,43.187335,244.8
12.452018,43.186452,241.8
12.45258,43.185426,236.4
12.45278,43.185171,235.8
12.452928,43.185035,235.4
12.453134,43.184902,234.7
12.453963,43.184401,232.0
12.454353,43.184165,230.8
12.454537,43.184053,230.5
12.454987,43.183798,229.5
12.455275,43.183611,229.4
12.455532,43.183411,229.3
12.45568,43.183262,229.3
12.456293,43.182641,229.6
12.456429,43.182503,229.7
12.456711,43.182144,230.1
12.456915,43.18183,230.4
12.457191,43.181317,230.8
12.457227,43.181226,230.9
12.457389,43.180962,231.1
12.457927,43.180127,231.5
12.458277,43.17952,231.7
12.458378,43.179283,231.8
12.458432,43.179134,231.6
12.458677,43.178281,230.0
12.458918,43.177364,227.1
12.459003,43.177042,226.6
12.459178,43.17648,225.8
12.459305,43.176163,225.6
12.459314,43.176141,225.6
12.459371,43.176001,225.5
12.459557,43.175558,225.6
12.46006,43.174297,226.0
12.460158,43.174042,226.0
12.460399,43.173391,228.2
12.460448,43.173276,228.8
12.46065,43.172754,231.0
12.460714,43.17259,231.1
12.460792,43.172395,231.3
12.461414,43.170834,228.0
12.461716,43.170149,226.9
12.461924,43.169675,225.6
12.461944,43.169634,225.4
12.462152,43.169147,224.1
12.462192,43.169055,223.9
12.462325,43.16874,223.3
12.462348,43.168685,223.2
12.462416,43.168522,223.3
12.462522,43.168256,224.0
12.462589,43.168083,224.5
12.462758,43.167593,225.8
12.462787,43.167473,226.0
12.462806,43.167403,226.3
12.462844,43.167093,227.0
12.462859,43.166801,227.7
12.462948,43.165659,227.1
12.462958,43.165428,226.9
12.462976,43.165028,226.3
12.463087,43.164582,225.5
12.463444,43.163842,224.2
12.463909,43.163075,222.7
12.464098,43.162726,222.2
12.46425,43.162477,221.8
12.464318,43.162371,221.7
12.464433,43.162111,221.3
12.46453,43.161851,221.2
12.464581,43.161661,221.2
12.464612,43.161546,221.3
12.464648,43.161228,221.5
12.464652,43.160933,221.6
12.464251,43.158666,214.3
12.464194,43.158181,212.4
12.464194,43.157907,211.5
12.464216,43.157735,211.2
12.464322,43.15724,210.0
12.464386,43.156929,209.6
12.464472,43.15657,209.8
12.464518,43.156326,210.0
12.464615,43.155827,210.5
12.464716,43.155355,211.0
12.46482,43.155016,211.3
12.464966,43.154649,211.4
12.465085,43.154343,211.1
12.465456,43.153414,209.1
12.465764,43.15258,205.9
12.465939,43.152163,204.7
12.466239,43.151372,203.0
12.466407,43.150943,202.3
12.466545,43.150592,202.0
12.466615,43.150417,201.9
12.466697,43.150205,201.8
12.467167,43.149049,201.5
12.467469,43.148217,199.8
12.467603,43.147849,199.3
12.467724,43.147507,199.7
12.467721,43.147332,199.9
12.467717,43.147058,200.8
12.46761,43.146808,201.4
12.467481,43.146639,202.0
12.467289,43.146478,202.6
12.46718,43.146369,202.9
12.466958,43.146195,203.7
12.466083,43.145577,207.4
12.465877,43.145368,208.1
12.465725,43.145105,209.2
12.465617,43.144842,210.3
12.465571,43.144594,211.0
12.465545,43.144167,211.9
12.465571,43.143616,212.9
12.465551,43.143276,212.8
12.465448,43.14294,212.4
12.465295,43.142634,211.8
12.46506,43.14213,210.9
12.464932,43.141865,210.3
12.464827,43.141582,209.6
12.464831,43.141493,209.5
12.464673,43.141437,209.5
12.464446,43.141361,209.6
12.464244,43.141293,210.0
12.464029,43.141232,210.4
12.463928,43.141201,210.9
12.463614,43.141103,211.8
12.463463,43.141058,212.2
12.463374,43.141031,212.7
12.463244,43.140994,213.1
12.463041,43.140934,213.6
12.462962,43.14091,214.0
12.462817,43.140867,214.5
12.462638,43.140813,214.9
12.462453,43.140757,215.3
12.462139,43.140664,216.6
12.461871,43.140595,217.8
12.461652,43.140548,218.4
12.461326,43.140502,219.6
12.461015,43.140466,220.1
12.460828,43.140449,220.4
12.46011,43.140376,220.7
12.459754,43.140289,220.5
12.459524,43.140193,220.3
12.457557,43.139052,219.6
12.456706,43.138545,221.4
12.455728,43.137869,220.4
