longitude,latitude,altitude
16.119763,38.519167,329.9
16.119662,38.519166,330.0
16.119153,38.519335,330.0
16.118618,38.519483,330.1
16.118523,38.519474,329.4
16.118316,38.519455,330.0
16.116933,38.518962,338.7
16.11681,38.518824,339.7
16.117026,38.518512,343.0
16.117141,38.518168,346.9
16.117116,38.518081,347.9
16.116964,38.518013,348.9
16.116834,38.518043,350.0
16.116536,38.518372,354.0
16.11613,38.51855,357.3
16.115981,38.518544,358.0
16.115166,38.518228,362.2
16.114861,38.518144,363.1
16.114558,38.51817,363.3
16.114276,38.518129,363.0
16.113559,38.517866,360.4
16.113062,38.517631,355.7
16.111982,38.517421,342.8
16.111525,38.517273,337.4
16.110775,38.516744,329.0
16.110686,38.516662,328.2
16.110634,38.516463,327.1
16.110739,38.516267,327.5
16.111208,38.516025,329.6
16.111502,38.515796,331.4
16.111521,38.515684,332.1
16.111471,38.515607,332.8
16.111219,38.515513,334.3
16.110988,38.51557,335.7
16.110471,38.515384,338.5
16.109498,38.515389,335.0
16.109251,38.515314,332.8
16.108392,38.514699,319.6
16.107139,38.514212,310.4
16.106929,38.514102,310.1
16.106682,38.513973,309.9
16.106661,38.513949,309.9
16.10643,38.513683,310.1
16.106082,38.513282,308.1
16.105518,38.513125,304.5
16.105435,38.513057,303.7
16.105395,38.512956,302.9
16.105509,38.512672,300.4
16.105486,38.512569,299.5
16.105411,38.512487,298.6
16.10529,38.512446,297.6
16.105038,38.512452,295.7
16.10407,38.512613,292.1
16.103728,38.512616,290.9
16.103585,38.512617,290.2
16.103437,38.512619,289.6
16.102896,38.512551,287.0
16.102512,38.512555,285.3
16.102163,38.51247,283.7
16.10195,38.512288,282.0
16.101858,38.51221,281.2
16.101717,38.512191,280.5
16.101235,38.51232,278.3
16.100777,38.512443,277.7
16.10066,38.512475,277.6
16.10021,38.512652,277.1
16.099323,38.512787,277.5
16.098702,38.51297,277.6
16.097942,38.5134,275.8
16.096464,38.51409,274.6
16.096108,38.514256,274.4
16.09602,38.514381,274.4
16.095442,38.51469,273.5
16.094686,38.514984,271.8
16.094443,38.515105,270.9
16.092371,38.516142,261.7
16.091508,38.516573,257.8
16.09112,38.516612,255.8
16.090603,38.516517,253.1
16.087774,38.515933,239.2
16.087381,38.515803,238.0
16.087307,38.515713,237.6
16.087316,38.515601,237.2
16.08737,38.51549,236.8
16.087874,38.515247,235.4
16.088452,38.515079,234.6
16.088551,38.514999,234.6
16.088542,38.51481,234.6
16.088324,38.514697,234.7
16.088195,38.514684,234.7
16.087329,38.51473,234.8
16.087211,38.514689,234.7
16.087156,38.514598,234.6
16.087372,38.51423,234.4
16.087325,38.514058,234.1
16.086923,38.513854,231.5
16.086811,38.513901,230.3
16.086607,38.513851,229.3
16.086167,38.513662,224.8
16.085835,38.513603,222.5
16.085561,38.513632,220.3
16.085267,38.513605,218.0
16.084876,38.513492,214.2
16.084521,38.51328,210.9
16.084295,38.513255,210.0
16.082739,38.513502,201.2
16.082595,38.51346,200.5
16.082503,38.513351,199.9
16.082285,38.513189,198.7
16.081957,38.513089,197.0
16.081511,38.513007,195.5
16.081232,38.512881,194.3
16.081141,38.512755,193.6
16.081078,38.512619,193.0
16.080937,38.512462,191.7
16.08062,38.512319,189.5
16.080411,38.512285,188.4
16.080246,38.512308,187.3
16.080079,38.512369,186.3
16.079929,38.512382,185.3
16.079774,38.512325,184.2
16.079602,38.51206,180.7
16.079415,38.511972,179.3
16.079204,38.511916,178.0
16.079054,38.511962,176.6
16.078884,38.512056,175.4
16.078771,38.512165,174.1
16.07869,38.512346,171.7
16.078637,38.512597,169.5
16.078561,38.512743,168.6
16.078448,38.512843,167.8
16.078287,38.51286,167.1
16.078106,38.512807,166.9
16.07789,38.512629,166.8
16.077713,38.512592,166.8
16.077548,38.512602,167.0
16.077386,38.512663,167.4
16.076871,38.513066,172.6
16.076688,38.513154,173.7
16.076464,38.513202,175.7
16.076008,38.513248,178.5
16.075755,38.513314,179.3
16.075536,38.513416,179.6
16.07539,38.513528,179.6
16.075261,38.513587,179.5
