longitude,latitude,altitude
13.126078,37.694753,576.3
13.125854,37.694376,576.9
13.125752,37.694314,577.0
13.125521,37.69428,577.2
13.124926,37.69403,577.4
13.124818,37.693949,577.3
13.124759,37.69379,577.0
13.124743,37.693609,576.5
13.124883,37.692756,576.3
13.124998,37.692317,577.8
13.125073,37.692115,579.2
13.125288,37.691737,582.8
13.125398,37.691599,583.7
13.125637,37.691383,586.2
13.125926,37.690944,589.3
13.126004,37.690861,589.8
13.126178,37.690753,590.1
13.126283,37.690659,590.3
13.126514,37.690216,589.6
13.126616,37.689952,588.9
13.126658,37.689746,588.6
13.126771,37.689437,588.4
13.126945,37.689212,588.6
13.12698,37.689078,588.9
13.12698,37.688827,589.7
13.12694,37.688602,590.6
13.126825,37.688363,591.5
13.126795,37.68825,592.0
13.126814,37.688138,592.4
13.127028,37.687671,594.8
13.12705,37.687558,595.4
13.127026,37.687412,595.8
13.127026,37.68727,596.4
13.127072,37.687159,597.0
13.127259,37.686902,599.3
13.127278,37.686865,600.3
13.12734,37.686743,601.2
13.127439,37.686329,605.1
13.127643,37.685928,609.0
13.127734,37.68569,610.9
13.127645,37.685039,616.2
13.127699,37.684955,616.6
13.127663,37.684725,616.8
13.127583,37.684565,616.8
13.127401,37.684341,617.0
13.127433,37.684066,617.3
13.127446,37.683964,617.3
13.127464,37.683831,617.0
13.127987,37.682811,610.7
13.128123,37.682254,605.1
13.128269,37.682,602.6
13.128286,37.681985,602.0
13.128457,37.681827,601.1
13.129063,37.681421,599.8
13.129175,37.681273,599.8
13.129353,37.680746,600.5
13.129495,37.680445,600.9
13.129666,37.680183,600.8
13.129764,37.679756,597.9
13.130172,37.678834,585.0
13.130244,37.678529,580.2
13.130281,37.678373,578.4
13.130362,37.67795,571.3
13.130439,37.677334,564.3
13.130395,37.676942,559.6
13.130384,37.676829,557.8
13.130324,37.676197,548.9
13.130319,37.675893,546.3
13.130319,37.675878,545.4
13.130738,37.675219,539.0
13.130976,37.674939,539.0
13.13101,37.674858,538.2
13.131382,37.674567,535.5
13.131869,37.674188,532.2
13.13225,37.673856,530.0
13.132446,37.673614,528.4
13.132502,37.673606,527.8
13.132767,37.673326,528.0
13.132964,37.672875,528.6
13.133211,37.672434,529.1
13.133267,37.672397,529.3
13.133522,37.67223,529.7
13.13394,37.672162,530.3
13.13423,37.671967,530.7
13.134734,37.671576,532.3
13.135142,37.671219,534.3
13.135396,37.670965,535.4
13.135814,37.670829,536.6
13.136333,37.67048,538.2
13.136719,37.670141,538.4
13.137202,37.669801,538.6
13.138339,37.66919,542.6
13.138471,37.669202,543.3
13.138489,37.669152,543.6
13.138528,37.669021,544.0
13.138564,37.668638,545.0
13.138811,37.668255,545.3
13.139026,37.668077,545.3
13.139609,37.667885,545.0
13.140227,37.667593,544.9
13.140313,37.667449,545.2
13.140791,37.667351,547.3
13.14195,37.667096,554.0
13.141976,37.667093,555.1
13.142904,37.666969,564.0
13.143355,37.66696,566.7
13.143721,37.667016,569.6
13.144267,37.667198,575.1
13.14468,37.667211,577.9
13.145089,37.667263,580.9
13.145989,37.667279,587.2
13.146252,37.667387,588.8
13.146344,37.667407,589.5
13.146458,37.66737,590.2
13.146757,37.667216,592.0
13.146949,37.667206,592.6
13.147175,37.667244,593.3
13.147333,37.667251,593.6
13.147899,37.667185,595.0
13.148145,37.667177,595.5
13.148647,37.667238,596.4
13.148789,37.667215,596.6
13.148932,37.667168,596.8
13.149095,37.667036,597.2
13.149208,37.666862,597.5
13.149336,37.666754,597.7
13.149564,37.666682,598.1
13.149846,37.666599,598.4
13.149981,37.666583,598.5
13.15016,37.66662,598.6
13.150533,37.666743,598.8
13.15071,37.666782,598.9
13.151091,37.666812,598.9
13.151606,37.666901,598.7
