longitude,latitude,altitude
13.121076,54.504761,0.0
13.108056,54.521572,0.0
13.094016,54.523973,0.0
13.092511,54.524158,0.0
13.094045,54.524017,0.0
13.108134,54.521655,0.0
13.124083,54.519593,0.0
13.128546,54.519444,0.0
13.154699,54.519494,0.0
13.157458,54.518553,0.0
13.159829,54.514007,0.0
13.162361,54.51334,0.0
13.162832,54.513357,0.0
13.163065,54.513362,0.0
13.163307,54.513378,0.0
13.163686,54.513396,0.0
13.16374,54.5134,0.0
13.163917,54.513396,0.0
13.164611,54.513112,0.2
13.164785,54.513066,0.3
13.165167,54.513021,0.4
13.165272,54.513018,0.5
13.165315,54.513032,0.6
13.16535,54.513044,0.7
13.16546,54.513198,0.8
13.165888,54.51329,1.1
13.166538,54.513349,1.6
13.166637,54.513372,1.8
13.166666,54.513424,1.9
13.166667,54.513493,2.0
13.166533,54.513951,2.5
13.166382,54.514115,2.5
13.166438,54.514226,2.5
13.166446,54.514673,2.5
13.166566,54.514991,2.4
13.166727,54.515187,2.3
13.16821,54.516326,2.0
13.16888,54.516919,2.0
13.169337,54.517234,2.0
13.169695,54.517369,2.0
13.171274,54.517714,2.2
13.171291,54.517717,2.2
13.171366,54.517733,2.3
13.172224,54.517906,2.5
13.173019,54.518053,2.5
13.175673,54.51861,2.5
13.176084,54.518666,2.6
13.176602,54.518684,2.7
13.178779,54.518602,3.0
13.179047,54.518598,3.0
13.179503,54.518591,3.0
13.185042,54.518665,2.7
13.18543,54.518689,2.6
13.185805,54.518747,2.6
13.189044,54.519537,2.7
13.189807,54.519716,2.9
13.190418,54.519825,3.2
13.193543,54.520227,3.9
13.196942,54.520485,3.4
13.198312,54.520634,3.1
13.201542,54.52097,3.0
13.203775,54.521217,2.6
13.203886,54.521229,2.6
13.209524,54.521837,2.7
13.210175,54.521915,2.8
13.210534,54.521977,2.9
13.218824,54.523667,2.2
13.219343,54.523793,2.1
13.220221,54.524035,2.0
13.220939,54.52423,1.9
13.221211,54.524325,1.8
13.222274,54.524761,1.5
13.222599,54.524931,1.5
13.222851,54.525107,1.5
13.223235,54.525429,1.5
13.223632,54.525747,1.7
13.223935,54.525985,1.8
13.22435,54.526323,1.9
13.224635,54.526507,2.0
13.224934,54.526665,2.0
13.22523,54.526804,2.0
13.225538,54.526914,2.0
13.225668,54.526956,2.0
13.226019,54.527044,2.0
13.226821,54.527198,2.0
13.227637,54.527314,2.0
13.228557,54.527409,2.0
13.229069,54.527427,2.0
13.22955,54.5274,2.0
13.230635,54.527232,2.0
13.232098,54.52701,1.8
13.235019,54.526568,0.8
13.235799,54.526409,0.6
13.237131,54.526099,0.6
13.237868,54.525919,0.9
13.239148,54.525646,1.5
13.240053,54.525513,2.0
13.240438,54.525459,2.1
13.240683,54.525424,2.2
13.243475,54.525032,2.3
13.244073,54.524917,2.1
13.244776,54.524735,2.0
13.245348,54.524568,1.9
13.246335,54.524235,1.9
13.247234,54.523886,1.9
13.248299,54.523482,2.0
13.249366,54.523075,2.0
13.249818,54.522933,2.0
13.250749,54.522702,2.0
13.251381,54.522568,2.0
13.251908,54.52248,2.0
13.253115,54.522346,2.0
13.253643,54.522303,2.0
13.255494,54.522158,2.0
13.255709,54.522101,2.0
13.255929,54.522033,2.0
13.255998,54.522013,2.0
13.256347,54.521866,2.2
13.256678,54.521676,2.3
13.256906,54.521545,2.5
13.25722,54.521376,2.7
13.257748,54.521179,3.0
13.258419,54.520915,3.0
13.258533,54.520859,2.9
13.259546,54.520406,1.9
13.260577,54.519935,0.9
13.261378,54.519582,0.9
13.261692,54.51943,0.9
13.261982,54.519273,0.9
13.262082,54.519216,0.9
13.262132,54.519188,0.9
13.262231,54.51913,1.0
13.262882,54.518692,1.0
13.263588,54.518174,1.0
13.263733,54.518074,1.0
13.264734,54.517344,1.0
13.265547,54.516761,1.1
13.266035,54.516405,1.5
13.266763,54.515874,2.2
13.267237,54.515534,2.6
13.268894,54.514324,2.1
13.26907,54.514171,1.9
13.269339,54.513919,1.6
13.269654,54.513582,1.3
13.270065,54.51314,1.1
13.270455,54.512719,1.0
13.271536,54.511548,1.4
13.27337,54.509564,2.0
13.274324,54.508538,2.0
13.274356,54.508503,2.0
13.274456,54.508393,2.0
13.274888,54.50794,3.6
13.276607,54.506091,16.5
13.276841,54.505763,17.2
13.278878,54.501976,17.4
13.279085,54.501601,16.3
13.279283,54.501225,14.1
13.279785,54.500294,7.9
13.279974,54.499946,5.8
13.280852,54.49832,5.0
13.282501,54.495277,5.7
13.282574,54.495143,5.8
13.283616,54.493209,6.0
13.284211,54.492104,6.0
13.284285,54.491965,6.0
13.284294,54.491948,6.0
13.284834,54.490955,6.0
13.286274,54.488287,6.0
13.287183,54.486607,6.0
13.287728,54.485593,5.7
13.288491,54.484174,4.6
13.288698,54.483799,4.4
13.288869,54.483474,4.2
13.289355,54.482567,3.2
13.289438,54.482412,3.1
13.289459,54.482377,2.9
13.289487,54.482324,2.8
13.28989,54.481569,1.9
13.290151,54.481081,1.6
13.290469,54.4805,1.6
13.29058,54.480291,1.7
13.290608,54.48024,1.7
