longitude,latitude,altitude
12.406899,41.991263,118.0
12.407407,41.991247,118.0
12.40768,41.991193,118.0
12.407667,41.991149,118.3
12.407663,41.990883,118.8
12.407721,41.990327,119.9
12.407708,41.989496,121.8
12.40763,41.989295,122.7
12.407277,41.988678,125.7
12.407063,41.98788,131.0
12.407011,41.98757,132.9
12.406943,41.987422,133.4
12.406968,41.987201,134.9
12.406989,41.98682,138.1
12.406943,41.986553,139.5
12.406851,41.986361,140.7
12.406753,41.986215,141.3
12.406622,41.986082,141.8
12.40648,41.985982,142.4
12.40635,41.985932,143.0
12.406274,41.986024,143.6
12.40579,41.986855,148.7
12.405742,41.986905,149.0
12.405484,41.98707,149.8
12.405283,41.987149,150.1
12.404446,41.987397,152.0
12.40395,41.987526,151.4
12.403809,41.987552,151.2
12.403766,41.987552,150.7
12.403721,41.987548,150.3
12.403528,41.987492,149.8
12.403204,41.987321,148.3
12.403094,41.987248,147.8
12.402799,41.987011,146.3
12.402749,41.987026,145.9
12.402683,41.98704,145.4
12.402505,41.987067,144.9
12.402443,41.987068,144.5
12.402312,41.987048,144.0
12.402274,41.987037,143.7
12.401998,41.987245,143.0
12.401743,41.987479,142.8
12.401496,41.98773,142.5
12.40112,41.988036,142.1
12.40094,41.9882,141.9
12.40075,41.988337,141.7
12.400635,41.988439,141.6
12.400268,41.988732,141.2
12.40019,41.988797,141.3
12.398454,41.990251,145.5
12.397994,41.990591,146.7
12.397565,41.990862,147.5
12.397519,41.990891,147.4
12.397454,41.990934,147.4
12.397396,41.990969,147.3
12.396813,41.991318,146.5
12.396669,41.991404,146.3
12.396538,41.991483,146.1
12.396471,41.991524,146.0
12.394677,41.99263,145.8
12.39464,41.992653,145.7
12.394597,41.992682,145.6
12.393998,41.993086,145.1
12.393949,41.99312,145.0
12.393918,41.99314,145.0
12.393593,41.993357,144.9
12.393501,41.993418,145.0
12.393474,41.993437,145.1
12.392173,41.994334,146.8
12.39217,41.994336,146.9
12.392164,41.994341,147.0
12.391966,41.994512,147.2
12.391936,41.994537,147.1
12.391844,41.994659,147.2
12.391279,41.995415,148.6
12.391258,41.995443,148.9
12.391204,41.995491,149.3
12.390177,41.99639,155.1
12.389932,41.996577,155.8
12.38982,41.996663,156.2
12.389783,41.996698,156.5
12.389202,41.997262,156.6
12.389152,41.99731,156.2
12.388996,41.997467,155.6
12.388728,41.997733,154.5
12.388671,41.99779,154.5
12.388627,41.997832,154.4
12.388592,41.997876,154.3
12.388448,41.998021,154.2
12.388298,41.998188,154.1
12.388146,41.998357,154.1
12.387959,41.998558,154.1
12.387395,41.999142,155.3
12.387132,41.99933,155.9
12.386637,41.99953,155.8
12.386128,41.999763,155.8
12.385828,41.999931,155.7
12.385575,42.000168,155.5
12.385505,42.000246,155.2
12.385445,42.00032,155.4
12.384355,42.001678,160.9
12.384202,42.001836,162.2
12.383699,42.002224,163.6
12.383597,42.002303,164.1
12.383477,42.002383,164.5
12.383368,42.002456,165.0
12.38328,42.002516,165.4
12.383211,42.002565,165.6
12.383026,42.002698,165.8
12.382962,42.002744,165.8
12.382884,42.002799,165.7
12.382812,42.002851,165.6
12.38275,42.002897,165.5
12.382692,42.002941,165.4
12.38268,42.00295,165.3
12.382404,42.003158,164.9
12.382378,42.003178,164.7
12.382311,42.003225,164.5
12.382191,42.00331,164.3
12.382115,42.003364,164.1
12.382061,42.003406,163.7
12.381959,42.003479,163.3
12.381916,42.00351,162.9
12.381847,42.003559,162.5
12.381708,42.003655,162.4
12.381219,42.003994,162.5
12.381025,42.004178,162.7
12.38092,42.004324,162.8
12.380502,42.005065,163.9
12.380466,42.005128,164.2
12.380409,42.005229,164.4
12.380322,42.00538,164.7
12.380275,42.005463,164.9
12.380197,42.005598,165.0
12.380142,42.005693,165.2
12.380072,42.005816,165.4
12.380014,42.005917,165.5
12.379982,42.005973,165.8
12.379923,42.006072,166.0
12.379863,42.006173,166.4
12.379845,42.006205,166.8
12.379715,42.006517,167.9
12.37971,42.006788,169.0
12.379713,42.006879,169.3
12.379713,42.006933,169.6
12.3797,42.007425,170.9
12.379688,42.007476,171.1
12.379672,42.007553,171.4
12.379656,42.007641,171.6
12.379587,42.007804,171.8
12.379553,42.007877,172.0
12.37952,42.007953,172.0
12.379473,42.008058,172.0
12.379427,42.008142,171.8
12.379121,42.008775,169.7
12.379102,42.008814,169.3
12.379032,42.008934,168.9
12.378992,42.009,168.4
12.378936,42.00909,167.8
12.378907,42.00914,167.2
12.378864,42.009213,166.6
12.37884,42.009255,166.0
12.378825,42.009283,165.4
12.378792,42.009342,164.8
12.378759,42.009404,164.2
12.378726,42.009462,163.6
12.378687,42.009534,163.0
12.378647,42.0096,162.7
12.378574,42.009725,162.3
12.378555,42.009758,162.0
12.378505,42.009847,161.7
12.37832,42.010153,160.7
12.378245,42.010268,160.5
12.37823,42.010292,160.4
12.378047,42.010522,160.6
12.377987,42.010598,160.8
12.377947,42.010647,161.1
12.377769,42.010862,161.6
12.377745,42.010892,161.8
12.377687,42.010971,162.1
12.377595,42.011116,162.3
12.377551,42.011242,162.6
12.377458,42.011623,163.6
12.377435,42.011711,163.8
12.377406,42.011833,164.1
12.377318,42.012208,164.9
12.377302,42.012277,165.0
12.377291,42.012325,165.0
12.377275,42.012421,164.8
12.377238,42.012643,164.4
12.377234,42.012669,164.2
12.377218,42.012746,163.9
12.377175,42.012956,163.4
12.377171,42.012988,163.2
12.377155,42.013107,162.9
12.377092,42.014024,160.4
12.37708,42.014191,160.2
12.377056,42.014407,160.0
12.376966,42.014841,159.7
12.376954,42.014889,159.6
12.376897,42.015117,158.7
12.376848,42.015349,157.2
12.376813,42.015538,155.6
12.376797,42.015627,154.8
12.376775,42.015747,154.0
12.376745,42.015911,153.2
12.376732,42.015984,152.4
12.376715,42.016132,151.6
12.376694,42.016325,150.0
12.376647,42.016757,146.6
12.37664,42.016871,145.7
12.376636,42.017015,144.8
12.376637,42.017199,143.4
12.376643,42.017386,142.7
12.37665,42.017607,142.4
12.376665,42.017826,142.1
12.376682,42.018017,141.8
12.376706,42.018206,141.5
12.37676,42.018626,140.1
12.376776,42.018725,139.5
12.376834,42.019089,137.3
12.376848,42.019215,136.8
