longitude,latitude,altitude
9.622991,46.53773,1487.1
9.623131,46.537705,1486.4
9.623281,46.53778,1485.7
9.623187,46.538244,1484.8
9.623245,46.538339,1484.7
9.623364,46.538342,1484.6
9.623418,46.53829,1484.5
9.623404,46.538126,1484.5
9.623532,46.537796,1484.5
9.623599,46.537473,1484.4
9.623718,46.5372,1484.2
9.623841,46.537141,1484.1
9.62401,46.537126,1483.8
9.624034,46.536712,1481.5
9.624118,46.535763,1473.7
9.624089,46.535453,1471.1
9.624035,46.535239,1469.3
9.623922,46.534974,1465.8
9.622977,46.533245,1443.9
9.622135,46.531538,1446.7
9.620037,46.527454,1490.3
9.619767,46.526978,1494.6
9.619758,46.526962,1495.4
9.619698,46.526699,1496.8
9.619689,46.526398,1498.4
9.619699,46.526245,1498.9
9.619744,46.526144,1499.3
9.61986,46.526011,1499.7
9.62051,46.525522,1501.0
9.620652,46.525184,1501.2
9.620766,46.525056,1501.2
9.620917,46.524892,1500.4
9.621172,46.524551,1497.9
9.621205,46.524469,1497.0
9.621205,46.524423,1496.5
9.621157,46.524378,1495.9
9.621045,46.524328,1495.3
9.620616,46.524214,1493.5
9.62054,46.524167,1492.9
9.620508,46.524098,1493.3
9.62051,46.524078,1493.6
9.620533,46.523988,1493.9
9.620551,46.52387,1494.2
9.6206,46.52365,1496.1
9.62063,46.523196,1505.3
9.620658,46.523107,1507.3
9.620933,46.522578,1519.5
9.621088,46.522398,1523.9
9.621191,46.522326,1525.5
9.621541,46.522145,1531.0
9.621647,46.522068,1532.5
9.62176,46.521942,1533.7
9.622058,46.521488,1539.5
9.622152,46.521373,1540.9
9.622353,46.521229,1544.2
9.622476,46.521176,1545.9
9.622631,46.521134,1547.5
9.622832,46.521111,1549.0
9.623854,46.521061,1554.8
9.624885,46.52091,1552.4
9.625139,46.520834,1550.0
9.625307,46.520746,1548.8
9.625435,46.520655,1547.7
9.62598,46.520065,1543.3
9.626028,46.519961,1543.0
9.626038,46.519859,1542.7
9.626004,46.519761,1542.6
9.625944,46.519668,1542.6
9.625641,46.519417,1543.4
9.625565,46.519302,1544.0
9.625543,46.519173,1544.7
9.625614,46.519047,1545.7
9.625706,46.518974,1546.7
9.62582,46.518931,1549.3
9.626165,46.518883,1551.3
9.627675,46.518731,1549.4
9.628326,46.518652,1545.5
9.628442,46.51864,1544.9
9.628694,46.518606,1542.6
9.628828,46.518573,1541.4
9.628955,46.518521,1542.0
9.629094,46.518432,1542.6
9.629201,46.518306,1543.3
9.62925,46.518183,1544.2
9.629256,46.518061,1545.2
9.629166,46.517837,1547.3
9.628953,46.517479,1552.5
9.628962,46.517235,1555.6
9.629022,46.517117,1557.3
9.629108,46.517023,1559.0
9.629244,46.516914,1560.7
9.629401,46.516839,1562.4
9.630116,46.516646,1567.5
9.630256,46.516587,1568.2
9.630345,46.516513,1570.4
9.630392,46.516411,1572.4
9.630375,46.516294,1574.4
9.630308,46.516192,1576.3
9.630166,46.516117,1578.3
9.629979,46.516067,1580.2
9.629399,46.515959,1587.2
9.629109,46.515847,1590.1
9.628796,46.515664,1594.4
9.628647,46.515526,1595.7
9.628492,46.515314,1598.1
9.628027,46.514489,1598.5
9.627979,46.514387,1598.4
9.627963,46.514285,1598.4
9.627974,46.514207,1598.2
9.628014,46.514117,1597.9
9.628077,46.514058,1597.9
9.628153,46.513994,1597.8
9.62911,46.513451,1598.6
9.629295,46.513363,1598.8
9.62942,46.513323,1598.9
9.629553,46.513298,1599.0
9.629815,46.513302,1599.2
9.630363,46.513375,1600.6
9.630482,46.513387,1601.4
9.630616,46.513394,1602.4
9.631248,46.513303,1606.0
9.631352,46.513331,1606.8
9.631416,46.513374,1607.7
9.631437,46.513444,1608.6
9.631406,46.51351,1609.5
9.631283,46.513563,1610.3
9.630556,46.51374,1614.5
9.630458,46.513757,1615.1
9.630552,46.513936,1616.5
9.630683,46.513947,1617.2
9.630562,46.514082,1617.6
9.630595,46.514134,1617.8
9.630555,46.514214,1619.1
9.630598,46.514195,1620.4
9.630904,46.514041,1622.3
9.631033,46.513986,1623.1
9.631201,46.513941,1623.9
9.631412,46.51393,1624.5
9.631857,46.513965,1626.8
9.632039,46.513935,1627.5
9.63216,46.513873,1628.4
9.632633,46.513491,1633.9
9.632969,46.513099,1639.5
9.633303,46.51278,1645.2
9.63356,46.512424,1652.7
9.633617,46.512289,1654.8
9.633601,46.512192,1656.7
9.633368,46.511833,1664.2
9.633379,46.511558,1669.0
9.633556,46.511034,1674.0
9.633768,46.510836,1675.2
9.634128,46.510589,1675.6
9.634439,46.51036,1675.0
9.634551,46.510225,1674.8
9.634637,46.51003,1674.3
9.634849,46.50967,1673.0
9.634993,46.509559,1672.6
9.635397,46.509303,1671.0
9.635754,46.508952,1670.1
9.635849,46.508883,1670.0
9.635947,46.508838,1670.0
9.636457,46.508659,1669.9
9.636542,46.508617,1669.9
9.637114,46.508101,1670.2
9.637746,46.507756,1670.6
9.637874,46.507655,1670.7
9.638454,46.507044,1672.4
9.639414,46.506201,1676.0
