longitude,latitude,altitude
10.504888,44.204644,1298.1
10.505038,44.204182,1298.4
10.505046,44.204005,1298.5
10.504923,44.203827,1298.6
10.504746,44.20365,1298.7
10.504658,44.20353,1298.9
10.504485,44.203182,1299.9
10.504455,44.202941,1300.5
10.504411,44.202777,1300.8
10.504243,44.202479,1302.2
10.504217,44.202194,1304.1
10.504252,44.202087,1304.7
10.504305,44.202004,1305.4
10.504605,44.201903,1306.8
10.504817,44.201865,1307.6
10.505214,44.201764,1309.5
10.505303,44.201669,1310.1
10.505303,44.201593,1310.6
10.505214,44.201447,1311.2
10.505093,44.201295,1311.7
10.504947,44.20066,1314.2
10.504852,44.200593,1314.6
10.504726,44.200548,1314.9
10.504323,44.200453,1315.8
10.504139,44.200387,1316.1
10.503952,44.200253,1316.8
10.503527,44.199698,1324.5
10.503265,44.19934,1330.2
10.50324,44.199259,1331.4
10.503265,44.199161,1332.5
10.503374,44.199077,1333.6
10.504489,44.198811,1341.2
10.504651,44.198749,1341.6
10.504738,44.19865,1341.7
10.504788,44.19848,1341.9
10.504943,44.197655,1347.0
10.504996,44.197509,1348.0
10.505129,44.197275,1350.2
10.505346,44.197096,1352.5
10.505589,44.197013,1354.7
10.506135,44.19687,1357.8
10.50617,44.196824,1358.3
10.506196,44.19678,1358.4
10.506345,44.19671,1358.4
10.50672,44.196568,1358.0
10.506929,44.196511,1357.6
10.507125,44.196487,1357.1
10.507318,44.196511,1356.5
10.5075,44.196505,1355.8
10.507967,44.196259,1352.2
10.508169,44.196242,1351.2
10.508682,44.1961,1347.6
10.508913,44.196017,1346.2
10.509078,44.195922,1345.8
10.509164,44.195832,1345.5
10.509261,44.195762,1345.3
10.509367,44.195711,1345.2
10.509623,44.195661,1345.1
10.510488,44.195635,1345.1
10.510806,44.195642,1344.9
10.511301,44.195686,1344.0
10.511883,44.195787,1341.6
10.512175,44.19587,1340.0
10.512404,44.195977,1338.2
10.512537,44.19611,1337.3
10.512673,44.196345,1335.3
10.512713,44.196414,1334.3
10.512978,44.196889,1328.0
10.51304,44.197104,1325.3
10.512952,44.197307,1322.7
10.512819,44.197452,1321.4
10.5125,44.197641,1317.8
10.512325,44.197807,1315.3
