longitude,latitude,altitude
14.655256,37.914624,1518.8
14.690417,37.866236,1208.9
14.723638,37.838577,1008.2
14.782521,37.829503,687.0
14.943937,37.875885,768.4
15.060012,37.883623,568.6
15.145115,37.899295,283.7
15.224178,37.848972,76.3
15.299715,37.853454,45.3
15.345232,37.914596,52.6
15.406092,37.986324,14.7
15.478668,38.061701,19.1
15.534593,38.158871,32.2
15.641421,38.228841,33.0
15.751783,38.256699,23.9
15.817615,38.293365,294.0
15.868208,38.339047,291.9
15.894325,38.419366,38.9
16.006748,38.494692,37.5
